"country","variant","weight","data_per","model_date"
"Austria","Whole",303324,"2015-06","2015-06"
"Brazil","Whole",3020624.812,"2015-06","2015-06"
"China","Whole",1670600.38214885,"2015-06","2015-06"
"Czechia","Whole",211517,"2015-06","2015-06"
"France","Whole",1889012,"2015-06","2015-06"
"Germany","Whole",3117454,"2015-06","2015-06"
"Indonesia","Whole",789676,"2015-06","2015-06"
"Ireland","Buses",278,"2015-06","2015-06"
"Ireland","HDV",1753,"2015-06","2015-06"
"Ireland","Vans",22061,"2015-06","2015-06"
"Ireland","Whole",112840,"2015-06","2015-06"
"Japan","Whole",946993,"2015-06","2015-06"
"Luxembourg","HDV",1207,"2015-06","2015-06"
"Luxembourg","Vans",3456,"2015-06","2015-06"
"Luxembourg","Whole",48329,"2015-06","2015-06"
"Netherlands","Whole",422566,"2015-06","2015-06"
"New Zealand","Whole",291419,"2015-06","2015-06"
"Norway","Whole",146880,"2015-06","2015-06"
"Poland","Whole",140555,"2015-06","2015-06"
"Portugal","Whole",167696,"2015-06","2015-06"
"Sweden","Whole",338281,"2015-06","2015-06"
"Switzerland","Whole",317004,"2015-06","2015-06"
"USA","Whole",16883116,"2015-06","2015-06"
