"country","variant","weight","data_per","model_date"
"Albania","Whole",56485,"2021-07","2021-07"
"Argentina","Industry",26655,"2021-07","2021-07"
"Argentina","Private",237715,"2021-07","2021-07"
"Argentina","Whole",264370,"2021-07","2021-07"
"Austria","Used",895542,"2021-07","2021-07"
"Austria","Whole",265467,"2021-07","2021-07"
"Belgium","Whole",140211,"2021-07","2021-07"
"Brazil","Whole",2197043.3804,"2021-07","2021-07"
"Bulgaria","Whole",25146.333334,"2021-07","2021-07"
"Canada","Whole",1295539,"2021-05","2021-07"
"Chile","Whole",361707,"2021-07","2021-07"
"China","Whole",21369000,"2021-07","2021-07"
"Colombia","Whole",235787,"2021-07","2021-07"
"Czechia","Whole",219382,"2021-07","2021-07"
"Denmark","Industry",83487,"2021-07","2021-07"
"Denmark","Private",118433,"2021-07","2021-07"
"Denmark","Vans",34100,"2021-07","2021-07"
"Denmark","Whole",201920,"2021-07","2021-07"
"Estonia","Whole",9078,"2021-07","2021-07"
"Finland","Buses",353,"2021-07","2021-07"
"Finland","HDV",3608,"2021-07","2021-07"
"Finland","Industry",40780,"2021-07","2021-07"
"Finland","Private",63365,"2021-07","2021-07"
"Finland","Vans",13849,"2021-07","2021-07"
"Finland","Whole",104145,"2021-07","2021-07"
"France","Whole",1845575,"2021-07","2021-07"
"Germany","Whole",3019400,"2021-07","2021-07"
"Greece","Whole",42719.666667,"2021-07","2021-07"
"Hungary","Whole",135228,"2021-07","2021-07"
"Iceland","Whole",10996.333332,"2021-07","2021-07"
"Indonesia","Whole",507288,"2021-07","2021-07"
"Ireland","Buses",261,"2021-07","2021-07"
"Ireland","HDV",2198,"2021-07","2021-07"
"Ireland","Vans",28483,"2021-07","2021-07"
"Ireland","Whole",104599,"2021-07","2021-07"
"Israel","Vans",8552,"2021-07","2021-07"
"Israel","Whole",267748,"2021-07","2021-07"
"Italy","NonRental",1307425,"2021-07","2021-07"
"Italy","Rental",363366,"2021-07","2021-07"
"Italy","Whole",1670272,"2021-07","2021-07"
"Japan","Whole",2596914,"2021-07","2021-07"
"Latvia","Whole",14685,"2021-07","2021-07"
"Lithuania","Whole",13558,"2021-07","2021-07"
"Luxembourg","HDV",1258,"2021-07","2021-07"
"Luxembourg","Vans",4857,"2021-07","2021-07"
"Luxembourg","Whole",48158,"2021-07","2021-07"
"Malaysia","Whole",571579,"2021-07","2021-07"
"Netherlands","HDV",11409,"2021-07","2021-07"
"Netherlands","Used",270938,"2021-07","2021-07"
"Netherlands","Whole",346121,"2021-07","2021-07"
"New Zealand","Whole",276003,"2021-07","2021-07"
"Norway","Whole",170020,"2021-07","2021-07"
"Poland","Whole",488062,"2021-07","2021-07"
"Portugal","Whole",159128,"2021-07","2021-07"
"Romania","Whole",123342.91666,"2021-07","2021-07"
"Singapore","Whole",44910.8333333333,"2021-07","2021-07"
"Slovakia","Whole",29804,"2021-07","2021-07"
"Slovenia","Whole",54350,"2021-07","2021-07"
"South Korea","Whole",1852025,"2021-07","2021-07"
"Spain","2-Wheelers",187019,"2021-07","2021-07"
"Spain","Buses",1983,"2021-07","2021-07"
"Spain","HDV",21354,"2021-07","2021-07"
"Spain","Whole",972575,"2021-07","2021-07"
"Spain","NonRental",652303,"2021-07","2021-07"
"Spain","Rental",320272,"2021-07","2021-07"
"Spain","Used",83179,"2021-07","2021-07"
"Spain","Vans",98440,"2021-07","2021-07"
"Sweden","Whole",346169,"2021-07","2021-07"
"Switzerland","Whole",258282,"2021-07","2021-07"
"Thailand","3-Wheelers",221,"2021-07","2021-07"
"Thailand","Buses",4334,"2021-07","2021-07"
"Thailand","HDV",78358,"2021-07","2021-07"
"Thailand","Whole",824070,"2021-07","2021-07"
"Türkiye","Whole",709692,"2021-07","2021-07"
"UK","Whole",1835944,"2021-07","2021-07"
"USA","Whole",16391683,"2021-07","2021-07"
