"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",6559,"2024-05","2024-05"
"Albania","Buses",458,"2024-05","2024-05"
"Albania","HDV",911,"2024-05","2024-05"
"Albania","Whole",77819,"2024-05","2024-05"
"Argentina","Industry",41260,"2024-05","2024-05"
"Argentina","Private",209432,"2024-05","2024-05"
"Argentina","Whole",250692,"2024-05","2024-05"
"Australia","Whole",1213305,"2024-05","2024-05"
"Austria","Used",790540,"2024-05","2024-05"
"Austria","Whole",241391,"2024-05","2024-05"
"Belgium","Whole",441765,"2024-05","2024-05"
"Brazil","Whole",2301174,"2024-05","2024-05"
"Bulgaria","Whole",42828,"2024-05","2024-05"
"Canada","Pickups",367408,"2024-05","2024-05"
"Canada","Vans",63275,"2024-05","2024-05"
"Canada","Whole",1381126,"2024-05","2024-05"
"Chile","Whole",297249,"2024-05","2024-05"
"China","Whole",22132000,"2024-05","2024-05"
"Colombia","Whole",180573,"2024-05","2024-05"
"Croatia","Whole",61797,"2024-05","2024-05"
"Cyprus","Whole",15582,"2024-05","2024-05"
"Czechia","Whole",223238,"2024-05","2024-05"
"Denmark","HDV",2136,"2024-05","2024-05"
"Denmark","Industry",69739,"2024-05","2024-05"
"Denmark","Private",104535,"2024-05","2024-05"
"Denmark","Vans",28458,"2024-05","2024-05"
"Denmark","Whole",174274,"2024-05","2024-05"
"Estonia","Whole",21305,"2024-05","2024-05"
"Finland","Buses",334,"2024-05","2024-05"
"Finland","HDV",3897,"2024-05","2024-05"
"Finland","Industry",39722,"2024-05","2024-05"
"Finland","Private",42470,"2024-05","2024-05"
"Finland","Vans",10744,"2024-05","2024-05"
"Finland","Whole",82192,"2024-05","2024-05"
"France","Whole",1849888,"2024-05","2024-05"
"Georgia","Whole",152527,"2024-05","2024-05"
"Germany","Whole",2902190,"2024-05","2024-05"
"Greece","Whole",137351,"2024-05","2024-05"
"Hungary","Whole",112211,"2024-05","2024-05"
"Iceland","Whole",14183,"2024-05","2024-05"
"India","Whole",4145495,"2024-05","2024-05"
"Indonesia","Whole",721701,"2024-05","2024-05"
"Ireland","Buses",568,"2024-05","2024-05"
"Ireland","HDV",2929,"2024-05","2024-05"
"Ireland","Vans",32167,"2024-05","2024-05"
"Ireland","Whole",125337,"2024-05","2024-05"
"Israel","Vans",8671,"2024-05","2024-05"
"Israel","Whole",241070,"2024-05","2024-05"
"Italy","NonRental",1161872,"2024-05","2024-05"
"Italy","Rental",452457,"2024-05","2024-05"
"Italy","Whole",1614329,"2024-05","2024-05"
"Japan","Whole",2532401,"2024-05","2024-05"
"Latvia","Whole",17544,"2024-05","2024-05"
"Lithuania","Whole",27940,"2024-05","2024-05"
"Luxembourg","HDV",1467,"2024-05","2024-05"
"Luxembourg","Vans",4738,"2024-05","2024-05"
"Luxembourg","Whole",48189,"2024-05","2024-05"
"Malaysia","Whole",864030,"2024-05","2024-05"
"Malta","Whole",7532,"2024-05","2024-05"
"Nepal","3-Wheelers",12966,"2024-05","2024-05"
"Nepal","Whole",13959,"2024-05","2024-05"
"Netherlands","HDV",15172,"2024-05","2024-05"
"Netherlands","Used",254119,"2024-05","2024-05"
"Netherlands","Whole",360171,"2024-05","2024-05"
"New Zealand","Whole",254395,"2024-05","2024-05"
"Norway","Whole",121379,"2024-05","2024-05"
"Poland","Whole",504675,"2024-05","2024-05"
"Portugal","Whole",207733,"2024-05","2024-05"
"Romania","Whole",146286,"2024-05","2024-05"
"Singapore","Whole",34135,"2024-05","2024-05"
"Slovakia","Whole",91721,"2024-05","2024-05"
"Slovenia","Whole",49836,"2024-05","2024-05"
"South Korea","Whole",1668631,"2024-05","2024-05"
"Spain","2-Wheelers",218035,"2024-05","2024-05"
"Spain","Buses",3646,"2024-05","2024-05"
"Spain","HDV",27206,"2024-05","2024-05"
"Spain","Whole",991757,"2024-05","2024-05"
"Spain","NonRental",619787,"2024-05","2024-05"
"Spain","Rental",371970,"2024-05","2024-05"
"Spain","Used",106984,"2024-05","2024-05"
"Spain","Vans",118624,"2024-05","2024-05"
"Sweden","Whole",292241,"2024-05","2024-05"
"Switzerland","Whole",255615,"2024-05","2024-05"
"Thailand","3-Wheelers",732,"2024-05","2024-05"
"Thailand","Buses",7405,"2024-05","2024-05"
"Thailand","HDV",67565,"2024-05","2024-05"
"Thailand","Whole",758330,"2024-05","2024-05"
"Türkiye","Whole",1019578,"2024-05","2024-05"
"UK","Whole",1958100,"2024-05","2024-05"
"USA","Whole",15705961,"2024-05","2024-05"
