"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",9407,"2026-08","2026-09"
"Albania","Buses",373,"2026-08","2026-09"
"Albania","HDV",959,"2026-08","2026-09"
"Albania","Whole",79139,"2026-08","2026-09"
"Argentina","Industry",46374,"2026-08","2026-09"
"Argentina","Private",324930,"2026-08","2026-09"
"Argentina","Whole",371304,"2026-08","2026-09"
"Australia","Whole",1217795,"2026-08","2026-09"
"Austria","Used",807930,"2026-08","2026-09"
"Austria","Whole",307748,"2026-08","2026-09"
"Belgium","Whole",407518,"2026-08","2026-09"
"Brazil","Whole",2815623,"2026-07","2026-09"
"Bulgaria","Whole",51350,"2026-08","2026-09"
"Canada","Pickups",358478,"2026-05","2026-09"
"Canada","Vans",85774,"2026-05","2026-09"
"Canada","Whole",1400051,"2026-05","2026-09"
"Chile","Whole",316791,"2026-08","2026-09"
"China","Wholesale",28676000,"2026-08","2026-09"
"China","Whole",20693000,"2026-08","2026-09"
"Colombia","Whole",317419,"2026-08","2026-09"
"Croatia","Whole",69710,"2026-08","2026-09"
"Cyprus","Whole",12987,"2026-08","2026-09"
"Czechia","Whole",252789,"2026-08","2026-09"
"Denmark","HDV",2262,"2026-08","2026-09"
"Denmark","Industry",72923,"2026-08","2026-09"
"Denmark","Private",127975,"2026-08","2026-09"
"Denmark","Vans",25729,"2026-08","2026-09"
"Denmark","Whole",200898,"2026-08","2026-09"
"Estonia","Whole",17251,"2026-08","2026-09"
"Finland","Buses",446,"2026-08","2026-09"
"Finland","HDV",2899,"2026-08","2026-09"
"Finland","Industry",34464,"2026-08","2026-09"
"Finland","Private",39426,"2026-08","2026-09"
"Finland","Vans",9533,"2026-08","2026-09"
"Finland","Whole",73890,"2026-08","2026-09"
"France","Whole",1695088,"2026-08","2026-09"
"Georgia","Whole",167010,"2026-05","2026-09"
"Germany","Whole",2947795,"2026-08","2026-09"
"Greece","Whole",141581,"2026-08","2026-09"
"Hungary","Whole",136777,"2026-08","2026-09"
"Iceland","Whole",13531,"2026-08","2026-09"
"India","Whole",5231183,"2026-08","2026-09"
"Indonesia","Whole",654346,"2026-08","2026-09"
"Ireland","Buses",527,"2026-08","2026-09"
"Ireland","HDV",2692,"2026-08","2026-09"
"Ireland","Vans",34799,"2026-08","2026-09"
"Ireland","Whole",130898,"2026-08","2026-09"
"Israel","Vans",10445,"2026-08","2026-09"
"Israel","Whole",308618,"2026-08","2026-09"
"Italy","NonRental",1144304,"2026-08","2026-09"
"Italy","Rental",486181,"2026-08","2026-09"
"Italy","Whole",1630485,"2026-08","2026-09"
"Japan","Whole",2578666,"2026-08","2026-09"
"Latvia","Whole",22232,"2026-08","2026-09"
"Lithuania","Whole",45778,"2026-08","2026-09"
"Luxembourg","HDV",1325,"2026-08","2026-09"
"Luxembourg","Vans",5233,"2026-08","2026-09"
"Luxembourg","Whole",48407,"2026-08","2026-09"
"Malaysia","Whole",885439,"2026-08","2026-09"
"Malta","Whole",6908,"2026-08","2026-09"
"Nepal","3-Wheelers",25681,"2026-09","2026-09"
"Nepal","Whole",19028,"2026-09","2026-09"
"Netherlands","HDV",12523,"2026-06","2026-09"
"Netherlands","Used",326445,"2026-06","2026-09"
"Netherlands","Whole",372637,"2026-06","2026-09"
"New Zealand","Whole",240154,"2026-08","2026-09"
"Norway","Whole",181400,"2026-08","2026-09"
"Poland","HDV",65562,"2026-08","2026-09"
"Poland","Vans",152167,"2026-08","2026-09"
"Poland","Whole",633523,"2026-08","2026-09"
"Portugal","Whole",239803,"2026-08","2026-09"
"Romania","Whole",150023,"2026-08","2026-09"
"Singapore","Whole",56091,"2026-08","2026-09"
"Slovakia","Whole",89288,"2026-08","2026-09"
"Slovenia","Whole",64002,"2026-08","2026-09"
"South Korea","Whole",1701113,"2026-06","2026-09"
"Spain","2-Wheelers",287185,"2026-08","2026-09"
"Spain","Buses",4327,"2026-08","2026-09"
"Spain","HDV",32530,"2026-08","2026-09"
"Spain","Whole",1223775,"2026-08","2026-09"
"Spain","NonRental",777801,"2026-08","2026-09"
"Spain","Rental",445974,"2026-08","2026-09"
"Spain","Used",155952,"2026-08","2026-09"
"Spain","Vans",134575,"2026-08","2026-09"
"Sweden","Whole",288492,"2026-08","2026-09"
"Switzerland","Whole",235183,"2026-08","2026-09"
"Thailand","3-Wheelers",116,"2026-07","2026-09"
"Thailand","Buses",2761,"2026-07","2026-09"
"Thailand","HDV",28256,"2026-07","2026-09"
"Thailand","Whole",666695,"2026-07","2026-09"
"Türkiye","Whole",1012049,"2026-08","2026-09"
"UK","Whole",2143978,"2026-08","2026-09"
"Uruguay","Whole",56560,"2026-08","2026-09"
"USA","Whole",15918954,"2026-08","2026-09"
