"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",7268,"2024-08","2024-08"
"Albania","Buses",458,"2024-08","2024-08"
"Albania","HDV",924,"2024-08","2024-08"
"Albania","Whole",81665,"2024-08","2024-08"
"Australia","Whole",1205322,"2024-08","2024-08"
"Austria","Used",800209,"2024-08","2024-08"
"Austria","Whole",247233,"2024-08","2024-08"
"Belgium","Whole",429684,"2024-08","2024-08"
"Brazil","Whole",2362144,"2024-08","2024-08"
"Bulgaria","Whole",43188,"2024-08","2024-08"
"Canada","Pickups",368944,"2024-08","2024-08"
"Canada","Vans",64550,"2024-08","2024-08"
"Canada","Whole",1404535,"2024-08","2024-08"
"Chile","Whole",299197,"2024-08","2024-08"
"China","Whole",21935000,"2024-08","2024-08"
"Colombia","Whole",185855,"2024-08","2024-08"
"Croatia","Whole",62878,"2024-08","2024-08"
"Cyprus","Whole",15640,"2024-08","2024-08"
"Czechia","Whole",224822,"2024-08","2024-08"
"Denmark","HDV",2213,"2024-08","2024-08"
"Denmark","Industry",69268,"2024-08","2024-08"
"Denmark","Private",105623,"2024-08","2024-08"
"Denmark","Vans",28393,"2024-08","2024-08"
"Denmark","Whole",174891,"2024-08","2024-08"
"Estonia","Whole",20801,"2024-08","2024-08"
"Finland","Buses",493,"2024-08","2024-08"
"Finland","HDV",3454,"2024-08","2024-08"
"Finland","Industry",37064,"2024-08","2024-08"
"Finland","Private",40255,"2024-08","2024-08"
"Finland","Vans",10503,"2024-08","2024-08"
"Finland","Whole",77319,"2024-08","2024-08"
"France","Whole",1810190,"2024-08","2024-08"
"Georgia","Whole",146863,"2024-08","2024-08"
"Germany","Whole",2838271,"2024-08","2024-08"
"Greece","Whole",139749,"2024-08","2024-08"
"Hungary","Whole",113807,"2024-08","2024-08"
"Iceland","Whole",12079,"2024-08","2024-08"
"India","Whole",4168805,"2024-08","2024-08"
"Indonesia","Whole",698446,"2024-08","2024-08"
"Ireland","Buses",605,"2024-08","2024-08"
"Ireland","HDV",2895,"2024-08","2024-08"
"Ireland","Vans",31023,"2024-08","2024-08"
"Ireland","Whole",121448,"2024-08","2024-08"
"Israel","Vans",8357,"2024-08","2024-08"
"Israel","Whole",244245,"2024-08","2024-08"
"Italy","NonRental",1196493,"2024-08","2024-08"
"Italy","Rental",432105,"2024-08","2024-08"
"Italy","Whole",1628598,"2024-08","2024-08"
"Japan","Whole",2521885,"2024-08","2024-08"
"Latvia","Whole",16763,"2024-08","2024-08"
"Lithuania","Whole",27896,"2024-08","2024-08"
"Luxembourg","HDV",1300,"2024-08","2024-08"
"Luxembourg","Vans",4150,"2024-08","2024-08"
"Luxembourg","Whole",47300,"2024-08","2024-08"
"Malaysia","Whole",869817,"2024-08","2024-08"
"Malta","Whole",7613,"2024-08","2024-08"
"Nepal","3-Wheelers",14054,"2024-08","2024-08"
"Nepal","Whole",16192,"2024-08","2024-08"
"Netherlands","HDV",13922,"2024-08","2024-08"
"Netherlands","Used",262581,"2024-08","2024-08"
"Netherlands","Whole",353347,"2024-08","2024-08"
"New Zealand","Whole",236807,"2024-08","2024-08"
"Norway","Whole",122016,"2024-08","2024-08"
"Poland","Whole",520963,"2024-08","2024-08"
"Portugal","Whole",203133,"2024-08","2024-08"
"Romania","Whole",150979,"2024-08","2024-08"
"Singapore","Whole",38520,"2024-08","2024-08"
"Slovakia","Whole",90534,"2024-08","2024-08"
"Slovenia","Whole",51141,"2024-08","2024-08"
"South Korea","Whole",1637663,"2024-08","2024-08"
"Spain","2-Wheelers",220542,"2024-08","2024-08"
"Spain","Buses",3818,"2024-08","2024-08"
"Spain","HDV",27101,"2024-08","2024-08"
"Spain","Whole",995687,"2024-08","2024-08"
"Spain","NonRental",623606,"2024-08","2024-08"
"Spain","Rental",372081,"2024-08","2024-08"
"Spain","Used",110272,"2024-08","2024-08"
"Spain","Vans",117013,"2024-08","2024-08"
"Sweden","Whole",283221,"2024-08","2024-08"
"Switzerland","Whole",251219,"2024-08","2024-08"
"Thailand","3-Wheelers",685,"2024-08","2024-08"
"Thailand","Buses",6773,"2024-08","2024-08"
"Thailand","HDV",63905,"2024-08","2024-08"
"Thailand","Whole",712135,"2024-08","2024-08"
"Türkiye","Whole",1009214,"2024-08","2024-08"
"UK","Whole",1962611,"2024-08","2024-08"
"USA","Whole",15752581,"2024-08","2024-08"
