"country","variant","weight","data_per","model_date"
"Argentina","Industry",25091,"2020-07","2020-07"
"Argentina","Private",213812,"2020-07","2020-07"
"Argentina","Whole",238903,"2020-07","2020-07"
"Austria","Whole",259597,"2020-07","2020-07"
"Belgium","Whole",128187,"2020-07","2020-07"
"Brazil","Whole",2110869.94949,"2020-07","2020-07"
"Bulgaria","Whole",30900.666667,"2020-07","2020-07"
"Chile","Whole",268594,"2020-07","2020-07"
"China","Whole",18954571,"2020-07","2020-07"
"Czechia","Whole",214351,"2020-07","2020-07"
"Denmark","Industry",75622,"2020-07","2020-07"
"Denmark","Private",118901,"2020-07","2020-07"
"Denmark","Vans",30000,"2020-07","2020-07"
"Denmark","Whole",194523,"2020-07","2020-07"
"Estonia","Whole",6492,"2020-07","2020-07"
"Finland","Buses",470,"2020-07","2020-07"
"Finland","HDV",3392,"2020-07","2020-07"
"Finland","Industry",38834,"2020-07","2020-07"
"Finland","Private",62364,"2020-07","2020-07"
"Finland","Vans",12846,"2020-07","2020-07"
"Finland","Whole",101198,"2020-07","2020-07"
"France","Whole",1815211,"2020-07","2020-07"
"Germany","Whole",2951030,"2020-07","2020-07"
"Greece","Whole",23005,"2020-07","2020-07"
"Hungary","Whole",136865,"2020-07","2020-07"
"Iceland","Whole",9673,"2020-07","2020-07"
"Indonesia","Whole",557118,"2020-07","2020-07"
"Ireland","Buses",214,"2020-07","2020-07"
"Ireland","HDV",1864,"2020-07","2020-07"
"Ireland","Vans",20334,"2020-07","2020-07"
"Ireland","Whole",85725,"2020-07","2020-07"
"Israel","Vans",6607,"2020-07","2020-07"
"Israel","Whole",199754,"2020-07","2020-07"
"Italy","NonRental",1221472,"2020-07","2020-07"
"Italy","Rental",338354,"2020-07","2020-07"
"Italy","Whole",1409844,"2020-07","2020-07"
"Japan","Whole",2473331,"2020-07","2020-07"
"Latvia","Whole",15074,"2020-07","2020-07"
"Lithuania","Whole",9900,"2020-07","2020-07"
"Luxembourg","HDV",1132,"2020-07","2020-07"
"Luxembourg","Vans",4478,"2020-07","2020-07"
"Luxembourg","Whole",45391,"2020-07","2020-07"
"Malaysia","Whole",507101,"2020-07","2020-07"
"Netherlands","HDV",10727,"2020-07","2020-07"
"Netherlands","Used",208976,"2020-07","2020-07"
"Netherlands","Whole",374705,"2020-07","2020-07"
"New Zealand","Whole",259514,"2020-07","2020-07"
"Norway","Whole",127287,"2020-07","2020-07"
"Poland","Whole",450448,"2020-07","2020-07"
"Portugal","Whole",156825,"2020-07","2020-07"
"Romania","Whole",141011.58336,"2020-07","2020-07"
"Singapore","Whole",5106.66666666667,"2020-07","2020-07"
"Slovakia","Whole",22246.333332,"2020-07","2020-07"
"Slovenia","Whole",60085,"2020-07","2020-07"
"South Korea","Whole",1846771,"2020-07","2020-07"
"Spain","2-Wheelers",175122,"2020-07","2020-07"
"Spain","Buses",2436,"2020-07","2020-07"
"Spain","HDV",19597,"2020-07","2020-07"
"Spain","Whole",956300,"2020-07","2020-07"
"Spain","NonRental",692509,"2020-07","2020-07"
"Spain","Rental",263791,"2020-07","2020-07"
"Spain","Used",67938,"2020-07","2020-07"
"Spain","Vans",84321,"2020-07","2020-07"
"Sweden","Whole",323611,"2020-07","2020-07"
"Switzerland","Whole",256075,"2020-07","2020-07"
"Thailand","3-Wheelers",229,"2020-07","2020-07"
"Thailand","Buses",9882,"2020-07","2020-07"
"Thailand","HDV",62948,"2020-07","2020-07"
"Thailand","Whole",859739,"2020-07","2020-07"
"Türkiye","Whole",475610,"2020-07","2020-07"
"UK","Whole",1713086,"2020-07","2020-07"
"USA","Whole",14804570,"2020-07","2020-07"
