"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4743,"2022-08","2022-08"
"Albania","Buses",362,"2022-08","2022-08"
"Albania","HDV",578,"2022-08","2022-08"
"Albania","Whole",52049,"2022-08","2022-08"
"Australia","Whole",997857,"2022-08","2022-08"
"Austria","Used",782257,"2022-08","2022-08"
"Austria","Whole",210260,"2022-08","2022-08"
"Belgium","Whole",312781,"2022-08","2022-08"
"Brazil","Whole",1865151,"2022-08","2022-08"
"Bulgaria","Whole",26746.000001,"2022-08","2022-08"
"Canada","Whole",1112048,"2022-08","2022-08"
"Chile","Whole",456712,"2022-08","2022-08"
"China","Whole",20165000,"2022-08","2022-08"
"Colombia","Whole",266477,"2022-08","2022-08"
"Croatia","Whole",43343,"2022-08","2022-08"
"Cyprus","Whole",11962,"2022-08","2022-08"
"Czechia","Whole",188162,"2022-08","2022-08"
"Denmark","Industry",72942,"2022-08","2022-08"
"Denmark","Private",83788,"2022-08","2022-08"
"Denmark","Vans",28486,"2022-08","2022-08"
"Denmark","Whole",156730,"2022-08","2022-08"
"Estonia","Whole",20076,"2022-08","2022-08"
"Finland","Buses",281,"2022-08","2022-08"
"Finland","HDV",3249,"2022-08","2022-08"
"Finland","Industry",35294,"2022-08","2022-08"
"Finland","Private",47184,"2022-08","2022-08"
"Finland","Vans",11045,"2022-08","2022-08"
"Finland","Whole",82478,"2022-08","2022-08"
"France","Whole",1551803,"2022-08","2022-08"
"Germany","Whole",2444612,"2022-08","2022-08"
"Greece","Whole",101281.666667,"2022-08","2022-08"
"Hungary","Whole",113871,"2022-08","2022-08"
"Iceland","Whole",16175.3333329,"2022-08","2022-08"
"India","Whole",3424767,"2022-08","2022-08"
"Indonesia","Whole",746404,"2022-08","2022-08"
"Ireland","Buses",421,"2022-08","2022-08"
"Ireland","HDV",2175,"2022-08","2022-08"
"Ireland","Vans",23097,"2022-08","2022-08"
"Ireland","Whole",103905,"2022-08","2022-08"
"Israel","Vans",10687,"2022-08","2022-08"
"Israel","Whole",238389,"2022-08","2022-08"
"Italy","NonRental",963924,"2022-08","2022-08"
"Italy","Rental",317669,"2022-08","2022-08"
"Italy","Whole",1281246,"2022-08","2022-08"
"Japan","Whole",2152173,"2022-08","2022-08"
"Latvia","Whole",14941,"2022-08","2022-08"
"Lithuania","Whole",25997,"2022-08","2022-08"
"Luxembourg","HDV",1337,"2022-08","2022-08"
"Luxembourg","Vans",3831,"2022-08","2022-08"
"Luxembourg","Whole",40810,"2022-08","2022-08"
"Malaysia","Whole",711943,"2022-08","2022-08"
"Nepal","3-Wheelers",11815,"2022-08","2022-08"
"Nepal","Whole",15663,"2022-08","2022-08"
"Netherlands","HDV",11995,"2022-08","2022-08"
"Netherlands","Used",255843,"2022-08","2022-08"
"Netherlands","Whole",302587,"2022-08","2022-08"
"New Zealand","Whole",286456,"2022-08","2022-08"
"Norway","Whole",155731,"2022-08","2022-08"
"Poland","Whole",413318,"2022-08","2022-08"
"Portugal","Whole",146276,"2022-08","2022-08"
"Romania","Whole",123752.49999,"2022-08","2022-08"
"Singapore","Whole",35061.5,"2022-08","2022-08"
"Slovakia","Whole",77006,"2022-08","2022-08"
"Slovenia","Whole",47731,"2022-08","2022-08"
"South Korea","Whole",1619321,"2022-08","2022-08"
"Spain","2-Wheelers",190162,"2022-08","2022-08"
"Spain","Buses",2334,"2022-08","2022-08"
"Spain","HDV",21300,"2022-08","2022-08"
"Spain","Whole",820199,"2022-08","2022-08"
"Spain","NonRental",544448,"2022-08","2022-08"
"Spain","Rental",275751,"2022-08","2022-08"
"Spain","Used",113938,"2022-08","2022-08"
"Spain","Vans",80161,"2022-08","2022-08"
"Sweden","Whole",285788,"2022-08","2022-08"
"Switzerland","Whole",223487,"2022-08","2022-08"
"Thailand","3-Wheelers",285,"2022-08","2022-08"
"Thailand","Buses",3629,"2022-08","2022-08"
"Thailand","HDV",76983,"2022-08","2022-08"
"Thailand","Whole",841592,"2022-08","2022-08"
"Türkiye","Whole",532103,"2022-08","2022-08"
"UK","Whole",1529005,"2022-08","2022-08"
"USA","Whole",13329415,"2022-08","2022-08"
