"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",7391,"2024-12","2025-06"
"Albania","Buses",412,"2024-12","2025-06"
"Albania","HDV",966,"2024-12","2025-06"
"Albania","Whole",79947,"2025-06","2025-06"
"Argentina","Industry",45403,"2025-06","2025-06"
"Argentina","Private",316628,"2025-06","2025-06"
"Argentina","Whole",362031,"2025-06","2025-06"
"Australia","Whole",1181789,"2025-06","2025-06"
"Austria","Used",837906,"2025-06","2025-06"
"Austria","Whole",261727,"2025-06","2025-06"
"Belgium","Whole",419485,"2025-06","2025-06"
"Brazil","Whole",2541890,"2025-06","2025-06"
"Bulgaria","Whole",42769,"2025-06","2025-06"
"Canada","Pickups",376378,"2025-05","2025-06"
"Canada","Vans",77210,"2025-05","2025-06"
"Canada","Whole",1442323,"2025-05","2025-06"
"Chile","Whole",305238,"2025-06","2025-06"
"China","Whole",23941000,"2025-06","2025-06"
"Colombia","Whole",220794,"2025-06","2025-06"
"Croatia","Whole",67378,"2025-06","2025-06"
"Cyprus","Whole",14488,"2025-06","2025-06"
"Czechia","Whole",235017,"2025-06","2025-06"
"Denmark","HDV",2298,"2025-06","2025-06"
"Denmark","Industry",71374,"2025-06","2025-06"
"Denmark","Private",105405,"2025-06","2025-06"
"Denmark","Vans",25467,"2025-06","2025-06"
"Denmark","Whole",176779,"2025-06","2025-06"
"Estonia","Whole",21375,"2025-06","2025-06"
"Finland","Buses",469,"2025-06","2025-06"
"Finland","HDV",2980,"2025-06","2025-06"
"Finland","Industry",34755,"2025-06","2025-06"
"Finland","Private",37421,"2025-06","2025-06"
"Finland","Vans",10111,"2025-06","2025-06"
"Finland","Whole",72176,"2025-06","2025-06"
"France","Whole",1679629,"2025-06","2025-06"
"Georgia","Whole",150755,"2025-05","2025-06"
"Germany","Whole",2748479,"2025-06","2025-06"
"Greece","Whole",137217,"2025-06","2025-06"
"Hungary","Whole",124361,"2025-06","2025-06"
"Iceland","Whole",11753,"2025-06","2025-06"
"India","Whole",4313705,"2025-06","2025-06"
"Indonesia","Whole",648285,"2025-06","2025-06"
"Ireland","Buses",371,"2025-06","2025-06"
"Ireland","HDV",2695,"2025-06","2025-06"
"Ireland","Vans",29321,"2025-06","2025-06"
"Ireland","Whole",124066,"2025-06","2025-06"
"Israel","Vans",9298,"2025-06","2025-06"
"Israel","Whole",273151,"2025-06","2025-06"
"Italy","NonRental",1111444,"2025-06","2025-06"
"Italy","Rental",429679,"2025-06","2025-06"
"Italy","Whole",1541123,"2025-06","2025-06"
"Japan","Whole",2614537,"2025-06","2025-06"
"Latvia","Whole",19722,"2025-06","2025-06"
"Lithuania","Whole",36121,"2025-06","2025-06"
"Luxembourg","HDV",1222,"2025-06","2025-06"
"Luxembourg","Vans",4153,"2025-06","2025-06"
"Luxembourg","Whole",46800,"2025-06","2025-06"
"Malaysia","Whole",842228,"2025-06","2025-06"
"Malta","Whole",6547,"2025-06","2025-06"
"Nepal","3-Wheelers",20074,"2025-06","2025-06"
"Nepal","Whole",18497.5,"2025-06","2025-06"
"Netherlands","HDV",14654,"2025-06","2025-06"
"Netherlands","Used",284661,"2025-06","2025-06"
"Netherlands","Whole",366647,"2025-06","2025-06"
"New Zealand","Whole",214580,"2025-06","2025-06"
"Norway","Whole",143522,"2025-06","2025-06"
"Poland","Whole",559916,"2025-06","2025-06"
"Portugal","Whole",217323,"2025-06","2025-06"
"Romania","Whole",132420,"2025-06","2025-06"
"Singapore","Whole",48403,"2025-06","2025-06"
"Slovakia","Whole",92259,"2025-06","2025-06"
"Slovenia","Whole",54814,"2025-06","2025-06"
"South Korea","Whole",1653931,"2025-06","2025-06"
"Spain","2-Wheelers",242791,"2025-06","2025-06"
"Spain","Buses",4177,"2025-06","2025-06"
"Spain","HDV",29619,"2025-06","2025-06"
"Spain","Whole",1115253,"2025-06","2025-06"
"Spain","NonRental",697670,"2025-06","2025-06"
"Spain","Rental",417583,"2025-06","2025-06"
"Spain","Used",132825,"2025-06","2025-06"
"Spain","Vans",118753,"2025-06","2025-06"
"Sweden","Whole",286981,"2025-06","2025-06"
"Switzerland","Whole",239890,"2025-06","2025-06"
"Thailand","3-Wheelers",241,"2025-06","2025-06"
"Thailand","Buses",4242,"2025-06","2025-06"
"Thailand","HDV",40859,"2025-06","2025-06"
"Thailand","Whole",604611,"2025-06","2025-06"
"Türkiye","Whole",1013870,"2025-06","2025-06"
"UK","Whole",1988234,"2025-06","2025-06"
"Uruguay","Whole",44603,"2025-06","2025-06"
"USA","Whole",16179039,"2025-06","2025-06"
