"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",5719,"2024-02","2024-02"
"Albania","Buses",425,"2024-02","2024-02"
"Albania","HDV",788,"2024-02","2024-02"
"Albania","Whole",69562,"2024-02","2024-02"
"Argentina","Industry",44052,"2024-02","2024-02"
"Argentina","Private",217099,"2024-02","2024-02"
"Argentina","Whole",261151,"2024-02","2024-02"
"Australia","Whole",1180547,"2024-02","2024-02"
"Austria","Used",774704,"2024-02","2024-02"
"Austria","Whole",239967,"2024-02","2024-02"
"Belgium","Whole",451393,"2024-02","2024-02"
"Brazil","Whole",2237401,"2024-02","2024-02"
"Bulgaria","Whole",40505,"2024-02","2024-02"
"Canada","Pickups",363704,"2024-02","2024-02"
"Canada","Vans",63311,"2024-02","2024-02"
"Canada","Whole",1347018,"2024-02","2024-02"
"Chile","Whole",307595,"2024-02","2024-02"
"China","Whole",22162000,"2024-02","2024-02"
"Colombia","Whole",183787,"2024-02","2024-02"
"Croatia","Whole",59547,"2024-02","2024-02"
"Cyprus","Whole",15482,"2024-02","2024-02"
"Czechia","Whole",226145,"2024-02","2024-02"
"Denmark","HDV",2135,"2024-02","2024-02"
"Denmark","Industry",71650,"2024-02","2024-02"
"Denmark","Private",99801,"2024-02","2024-02"
"Denmark","Vans",26501,"2024-02","2024-02"
"Denmark","Whole",171451,"2024-02","2024-02"
"Estonia","Whole",22467,"2024-02","2024-02"
"Finland","Buses",240,"2024-02","2024-02"
"Finland","HDV",3924,"2024-02","2024-02"
"Finland","Industry",41640,"2024-02","2024-02"
"Finland","Private",44544,"2024-02","2024-02"
"Finland","Vans",10935,"2024-02","2024-02"
"Finland","Whole",86184,"2024-02","2024-02"
"France","Whole",1843066,"2024-02","2024-02"
"Georgia","Whole",154685,"2024-02","2024-02"
"Germany","Whole",2890093,"2024-02","2024-02"
"Greece","Whole",134161,"2024-02","2024-02"
"Hong Kong","Used",5797,"2024-02","2024-02"
"Hong Kong","Vans",2248,"2024-02","2024-02"
"Hong Kong","Whole",40701,"2024-02","2024-02"
"Hungary","Whole",108469,"2024-02","2024-02"
"Iceland","Whole",16733,"2024-02","2024-02"
"India","Whole",4101225,"2024-02","2024-02"
"Indonesia","Whole",757996,"2024-02","2024-02"
"Ireland","Buses",414,"2024-02","2024-02"
"Ireland","HDV",2717,"2024-02","2024-02"
"Ireland","Vans",31620,"2024-02","2024-02"
"Ireland","Whole",129868,"2024-02","2024-02"
"Israel","Vans",8698,"2024-02","2024-02"
"Israel","Whole",246295,"2024-02","2024-02"
"Italy","NonRental",1154653,"2024-02","2024-02"
"Italy","Rental",466641,"2024-02","2024-02"
"Italy","Whole",1621294,"2024-02","2024-02"
"Japan","Whole",2608240,"2024-02","2024-02"
"Latvia","Whole",18112,"2024-02","2024-02"
"Lithuania","Whole",27702,"2024-02","2024-02"
"Luxembourg","HDV",1729,"2024-02","2024-02"
"Luxembourg","Vans",5275,"2024-02","2024-02"
"Luxembourg","Whole",49167,"2024-02","2024-02"
"Malaysia","Whole",849613,"2024-02","2024-02"
"Malta","Whole",7821,"2024-02","2024-02"
"Nepal","3-Wheelers",10927,"2024-02","2024-02"
"Nepal","Whole",12597,"2024-02","2024-02"
"Netherlands","HDV",15030,"2024-02","2024-02"
"Netherlands","Used",244164,"2024-02","2024-02"
"Netherlands","Whole",366312,"2024-02","2024-02"
"New Zealand","Whole",263461,"2024-02","2024-02"
"Norway","Whole",131839,"2024-02","2024-02"
"Poland","Whole",490228,"2024-02","2024-02"
"Portugal","Whole",205153,"2024-02","2024-02"
"Romania","Whole",143968,"2024-02","2024-02"
"Singapore","Whole",30855,"2024-02","2024-02"
"Slovakia","Whole",92745,"2024-02","2024-02"
"Slovenia","Whole",49465,"2024-02","2024-02"
"South Korea","Whole",1707604,"2024-02","2024-02"
"Spain","2-Wheelers",217147,"2024-02","2024-02"
"Spain","Buses",3328,"2024-02","2024-02"
"Spain","HDV",25954,"2024-02","2024-02"
"Spain","Whole",973350,"2024-02","2024-02"
"Spain","NonRental",617296,"2024-02","2024-02"
"Spain","Rental",356054,"2024-02","2024-02"
"Spain","Used",103607,"2024-02","2024-02"
"Spain","Vans",114504,"2024-02","2024-02"
"Sweden","Whole",300844,"2024-02","2024-02"
"Switzerland","Whole",255061,"2024-02","2024-02"
"Thailand","3-Wheelers",731,"2024-02","2024-02"
"Thailand","Buses",8078,"2024-02","2024-02"
"Thailand","HDV",70854,"2024-02","2024-02"
"Thailand","Whole",820455,"2024-02","2024-02"
"Türkiye","Whole",1007626,"2024-02","2024-02"
"UK","Whole",1924381,"2024-02","2024-02"
"Ukraine","Industry",21416,"2024-02","2024-02"
"Ukraine","Private",43833,"2024-02","2024-02"
"Ukraine","Used",233020,"2024-02","2024-02"
"Ukraine","Vans",5493,"2024-02","2024-02"
"Ukraine","Whole",65249,"2024-02","2024-02"
"USA","Whole",15607102,"2024-02","2024-02"
