"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",8897,"2026-06","2026-06"
"Albania","Buses",351,"2026-06","2026-06"
"Albania","HDV",968,"2026-06","2026-06"
"Albania","Whole",80784,"2026-06","2026-06"
"Argentina","Industry",46752,"2026-06","2026-06"
"Argentina","Private",343309,"2026-06","2026-06"
"Argentina","Whole",390061,"2026-06","2026-06"
"Australia","Whole",1205675,"2026-06","2026-06"
"Austria","Used",803687,"2026-06","2026-06"
"Austria","Whole",306456,"2026-06","2026-06"
"Belgium","Whole",410836,"2026-06","2026-06"
"Brazil","Whole",2780745,"2026-06","2026-06"
"Bulgaria","Whole",51378,"2026-06","2026-06"
"Canada","Pickups",358478,"2026-05","2026-06"
"Canada","Vans",85774,"2026-05","2026-06"
"Canada","Whole",1400051,"2026-05","2026-06"
"Chile","Whole",318544,"2026-06","2026-06"
"China","Whole",21512000,"2026-06","2026-06"
"Colombia","Whole",306819,"2026-06","2026-06"
"Croatia","Whole",72054,"2026-06","2026-06"
"Cyprus","Whole",13713,"2026-06","2026-06"
"Czechia","Whole",255888,"2026-06","2026-06"
"Denmark","HDV",2265,"2026-06","2026-06"
"Denmark","Industry",73111,"2026-06","2026-06"
"Denmark","Private",123859,"2026-06","2026-06"
"Denmark","Vans",25921,"2026-06","2026-06"
"Denmark","Whole",196970,"2026-06","2026-06"
"Estonia","Whole",16878,"2026-06","2026-06"
"Finland","Buses",437,"2026-06","2026-06"
"Finland","HDV",2984,"2026-06","2026-06"
"Finland","Industry",33594,"2026-06","2026-06"
"Finland","Private",38294,"2026-06","2026-06"
"Finland","Vans",9827,"2026-06","2026-06"
"Finland","Whole",71888,"2026-06","2026-06"
"France","Whole",1678017,"2026-06","2026-06"
"Georgia","Whole",167010,"2026-05","2026-06"
"Germany","Whole",2939195,"2026-06","2026-06"
"Greece","Whole",150034,"2026-06","2026-06"
"Hong Kong","Used",8538,"2026-06","2026-06"
"Hong Kong","Vans",1459,"2026-06","2026-06"
"Hong Kong","Whole",58188,"2026-06","2026-06"
"Hungary","Whole",138231,"2026-06","2026-06"
"Iceland","Whole",14171,"2026-06","2026-06"
"India","Whole",5089898,"2026-06","2026-06"
"Indonesia","Whole",630320,"2026-06","2026-06"
"Ireland","Buses",519,"2026-06","2026-06"
"Ireland","HDV",2623,"2026-06","2026-06"
"Ireland","Vans",35451,"2026-06","2026-06"
"Ireland","Whole",128404,"2026-06","2026-06"
"Israel","Vans",10255,"2026-06","2026-06"
"Israel","Whole",305448,"2026-06","2026-06"
"Italy","NonRental",1139760,"2026-06","2026-06"
"Italy","Rental",482837,"2026-06","2026-06"
"Italy","Whole",1622597,"2026-06","2026-06"
"Japan","Whole",2543647,"2026-06","2026-06"
"Latvia","Whole",22619,"2026-06","2026-06"
"Lithuania","Whole",45292,"2026-06","2026-06"
"Luxembourg","HDV",1246,"2026-06","2026-06"
"Luxembourg","Vans",5280,"2026-06","2026-06"
"Luxembourg","Whole",48422,"2026-06","2026-06"
"Malaysia","Whole",882738,"2026-06","2026-06"
"Malta","Whole",6862,"2026-06","2026-06"
"Nepal","3-Wheelers",24621,"2026-06","2026-06"
"Nepal","Whole",16714.73,"2026-06","2026-06"
"Netherlands","HDV",12523,"2026-06","2026-06"
"Netherlands","Used",326445,"2026-06","2026-06"
"Netherlands","Whole",372637,"2026-06","2026-06"
"New Zealand","Whole",236189,"2026-06","2026-06"
"Norway","Whole",177512,"2026-06","2026-06"
"Poland","Whole",624157,"2026-06","2026-06"
"Portugal","Whole",238099,"2026-06","2026-06"
"Romania","Whole",156833,"2026-06","2026-06"
"Singapore","Whole",55865,"2026-06","2026-06"
"Slovakia","Whole",91457,"2026-06","2026-06"
"Slovenia","Whole",64160,"2026-06","2026-06"
"South Korea","Whole",1701113,"2026-06","2026-06"
"Spain","2-Wheelers",280901,"2026-06","2026-06"
"Spain","Buses",4239,"2026-06","2026-06"
"Spain","HDV",31848,"2026-06","2026-06"
"Spain","Whole",1212873,"2026-06","2026-06"
"Spain","NonRental",772308,"2026-06","2026-06"
"Spain","Rental",440565,"2026-06","2026-06"
"Spain","Used",155665,"2026-06","2026-06"
"Spain","Vans",133157,"2026-06","2026-06"
"Sweden","Whole",284834,"2026-06","2026-06"
"Switzerland","Whole",238568,"2026-06","2026-06"
"Thailand","3-Wheelers",117,"2026-06","2026-06"
"Thailand","Buses",2798,"2026-06","2026-06"
"Thailand","HDV",28379,"2026-06","2026-06"
"Thailand","Whole",659513,"2026-06","2026-06"
"Türkiye","Whole",1068636,"2026-06","2026-06"
"UK","Whole",2116233,"2026-06","2026-06"
"Ukraine","Industry",23239,"2026-06","2026-06"
"Ukraine","Private",55847,"2026-06","2026-06"
"Ukraine","Used",276321,"2026-06","2026-06"
"Ukraine","Vans",6925,"2026-06","2026-06"
"Ukraine","Whole",79086,"2026-06","2026-06"
"Uruguay","Whole",54454,"2026-06","2026-06"
"USA","Whole",16030422,"2026-06","2026-06"
