"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",7391,"2024-12","2025-09"
"Albania","Buses",412,"2024-12","2025-09"
"Albania","HDV",966,"2024-12","2025-09"
"Albania","Whole",79700,"2025-09","2025-09"
"Australia","Whole",1195161,"2025-09","2025-09"
"Austria","Used",832622,"2025-09","2025-09"
"Austria","Whole",277881,"2025-09","2025-09"
"Belgium","Whole",415577,"2025-09","2025-09"
"Brazil","Whole",2544551,"2025-09","2025-09"
"Bulgaria","Whole",45627,"2025-09","2025-09"
"Canada","Pickups",376453,"2025-08","2025-09"
"Canada","Vans",81740,"2025-08","2025-09"
"Canada","Whole",1440413,"2025-08","2025-09"
"Chile","Whole",312293,"2025-09","2025-09"
"China","Whole",24269000,"2025-09","2025-09"
"Colombia","Whole",240701,"2025-09","2025-09"
"Croatia","Whole",68961,"2025-09","2025-09"
"Cyprus","Whole",14558,"2025-09","2025-09"
"Czechia","Whole",242037,"2025-09","2025-09"
"Denmark","HDV",2232,"2025-09","2025-09"
"Denmark","Industry",73474,"2025-09","2025-09"
"Denmark","Private",108035,"2025-09","2025-09"
"Denmark","Vans",25676,"2025-09","2025-09"
"Denmark","Whole",181509,"2025-09","2025-09"
"Estonia","Whole",18981,"2025-09","2025-09"
"Finland","Buses",430,"2025-09","2025-09"
"Finland","HDV",3001,"2025-09","2025-09"
"Finland","Industry",34789,"2025-09","2025-09"
"Finland","Private",37723,"2025-09","2025-09"
"Finland","Vans",10218,"2025-09","2025-09"
"Finland","Whole",72512,"2025-09","2025-09"
"France","Whole",1671309,"2025-09","2025-09"
"Georgia","Whole",158038,"2025-08","2025-09"
"Germany","Whole",2811605,"2025-09","2025-09"
"Greece","Whole",141272,"2025-09","2025-09"
"Hungary","Whole",128493,"2025-09","2025-09"
"Iceland","Whole",12696,"2025-09","2025-09"
"India","Whole",4359207,"2025-09","2025-09"
"Indonesia","Whole",610275,"2025-09","2025-09"
"Ireland","Buses",380,"2025-09","2025-09"
"Ireland","HDV",2646,"2025-09","2025-09"
"Ireland","Vans",31545,"2025-09","2025-09"
"Ireland","Whole",125636,"2025-09","2025-09"
"Israel","Vans",9817,"2025-09","2025-09"
"Israel","Whole",282585,"2025-09","2025-09"
"Italy","NonRental",1093134,"2025-09","2025-09"
"Italy","Rental",444272,"2025-09","2025-09"
"Italy","Whole",1537406,"2025-09","2025-09"
"Japan","Whole",2573978,"2025-09","2025-09"
"Latvia","Whole",21795,"2025-09","2025-09"
"Lithuania","Whole",39328,"2025-09","2025-09"
"Luxembourg","HDV",1165,"2025-09","2025-09"
"Luxembourg","Vans",4661,"2025-09","2025-09"
"Luxembourg","Whole",47234,"2025-09","2025-09"
"Malaysia","Whole",845243,"2025-09","2025-09"
"Malta","Whole",6547,"2025-06","2025-09"
"Nepal","3-Wheelers",20212,"2025-09","2025-09"
"Nepal","Whole",18139.23,"2025-09","2025-09"
"Netherlands","HDV",13910,"2025-09","2025-09"
"Netherlands","Used",291190,"2025-09","2025-09"
"Netherlands","Whole",368558,"2025-09","2025-09"
"New Zealand","Whole",218835,"2025-09","2025-09"
"Norway","Whole",150378,"2025-09","2025-09"
"Poland","Whole",580844,"2025-09","2025-09"
"Portugal","Whole",223437,"2025-09","2025-09"
"Romania","Whole",144366,"2025-09","2025-09"
"Singapore","Whole",50392,"2025-09","2025-09"
"Slovakia","Whole",94116,"2025-09","2025-09"
"Slovenia","Whole",56430,"2025-09","2025-09"
"South Korea","Whole",1697875,"2025-09","2025-09"
"Spain","2-Wheelers",252801,"2025-09","2025-09"
"Spain","Buses",4102,"2025-09","2025-09"
"Spain","HDV",30004,"2025-09","2025-09"
"Spain","Whole",1152034,"2025-09","2025-09"
"Spain","NonRental",729900,"2025-09","2025-09"
"Spain","Rental",422134,"2025-09","2025-09"
"Spain","Used",141030,"2025-09","2025-09"
"Spain","Vans",123285,"2025-09","2025-09"
"Sweden","Whole",289490,"2025-09","2025-09"
"Switzerland","Whole",240920,"2025-09","2025-09"
"Thailand","3-Wheelers",115,"2025-09","2025-09"
"Thailand","Buses",3314,"2025-09","2025-09"
"Thailand","HDV",32655,"2025-09","2025-09"
"Thailand","Whole",596034,"2025-09","2025-09"
"Türkiye","Whole",1057862,"2025-09","2025-09"
"UK","Whole",2016856,"2025-09","2025-09"
"Uruguay","Whole",47140,"2025-09","2025-09"
"USA","Whole",16388452,"2025-09","2025-09"
