"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4808,"2023-01","2023-01"
"Albania","Buses",385,"2023-01","2023-01"
"Albania","HDV",579,"2023-01","2023-01"
"Albania","Whole",49280,"2023-01","2023-01"
"Argentina","Industry",39195,"2023-01","2023-01"
"Argentina","Private",224996,"2023-01","2023-01"
"Argentina","Whole",264191,"2023-01","2023-01"
"Australia","Whole",1035284,"2023-01","2023-01"
"Austria","Used",745752,"2023-01","2023-01"
"Austria","Whole",218281,"2023-01","2023-01"
"Belgium","Whole",336400,"2023-01","2023-01"
"Brazil","Whole",1974368,"2023-01","2023-01"
"Bulgaria","Whole",28683,"2023-01","2023-01"
"Canada","Pickups",348192,"2022-11","2023-01"
"Canada","Vans",48283,"2022-11","2023-01"
"Canada","Whole",1116630,"2022-11","2023-01"
"Chile","Whole",417113,"2023-01","2023-01"
"China","Whole",19726000,"2023-01","2023-01"
"Colombia","Whole",258799,"2023-01","2023-01"
"Croatia","Whole",43386,"2023-01","2023-01"
"Cyprus","Whole",12903,"2023-01","2023-01"
"Czechia","Whole",192960,"2023-01","2023-01"
"Denmark","HDV",2024,"2023-01","2023-01"
"Denmark","Industry",74006,"2023-01","2023-01"
"Denmark","Private",76249,"2023-01","2023-01"
"Denmark","Vans",26610,"2023-01","2023-01"
"Denmark","Whole",150255,"2023-01","2023-01"
"Estonia","Whole",20516,"2023-01","2023-01"
"Finland","Buses",417,"2023-01","2023-01"
"Finland","HDV",3367,"2023-01","2023-01"
"Finland","Industry",36545,"2023-01","2023-01"
"Finland","Private",44446,"2023-01","2023-01"
"Finland","Vans",11040,"2023-01","2023-01"
"Finland","Whole",80991,"2023-01","2023-01"
"France","Whole",1586563,"2023-01","2023-01"
"Georgia","Whole",110077,"2022-11","2023-01"
"Germany","Whole",2646492,"2023-01","2023-01"
"Greece","Whole",111808,"2023-01","2023-01"
"Hungary","Whole",112330,"2023-01","2023-01"
"Iceland","Whole",16521,"2023-01","2023-01"
"India","Whole",3709221,"2023-01","2023-01"
"Indonesia","Whole",791462,"2023-01","2023-01"
"Ireland","Buses",270,"2023-01","2023-01"
"Ireland","HDV",2353,"2023-01","2023-01"
"Ireland","Vans",24003,"2023-01","2023-01"
"Ireland","Whole",107718,"2023-01","2023-01"
"Israel","Vans",9894,"2023-01","2023-01"
"Israel","Whole",263628,"2023-01","2023-01"
"Italy","NonRental",975010,"2023-01","2023-01"
"Italy","Rental",381166,"2023-01","2023-01"
"Italy","Whole",1356176,"2023-01","2023-01"
"Japan","Whole",2243632,"2023-01","2023-01"
"Latvia","Whole",16895,"2023-01","2023-01"
"Lithuania","Whole",25262,"2023-01","2023-01"
"Luxembourg","HDV",1382,"2023-01","2023-01"
"Luxembourg","Vans",4160,"2023-01","2023-01"
"Luxembourg","Whole",42520,"2023-01","2023-01"
"Malaysia","Whole",753887,"2023-01","2023-01"
"Nepal","3-Wheelers",9419,"2023-01","2023-01"
"Nepal","Whole",8537,"2023-01","2023-01"
"Netherlands","HDV",12955,"2023-01","2023-01"
"Netherlands","Used",234074,"2023-01","2023-01"
"Netherlands","Whole",306611,"2023-01","2023-01"
"New Zealand","Whole",269189,"2023-01","2023-01"
"Norway","Whole",170228,"2023-01","2023-01"
"Poland","Whole",425820,"2023-01","2023-01"
"Portugal","Whole",161641,"2023-01","2023-01"
"Romania","Whole",132257,"2023-01","2023-01"
"Singapore","Whole",30604.5833333333,"2023-01","2023-01"
"Slovakia","Whole",80183,"2023-01","2023-01"
"Slovenia","Whole",46488,"2023-01","2023-01"
"South Korea","Whole",1713461,"2023-01","2023-01"
"Spain","2-Wheelers",192708,"2023-01","2023-01"
"Spain","Buses",2552,"2023-01","2023-01"
"Spain","HDV",23095,"2023-01","2023-01"
"Spain","Whole",851564,"2023-01","2023-01"
"Spain","NonRental",559565,"2023-01","2023-01"
"Spain","Rental",291999,"2023-01","2023-01"
"Spain","Used",108992,"2023-01","2023-01"
"Spain","Vans",83539,"2023-01","2023-01"
"Sweden","Whole",293975,"2023-01","2023-01"
"Switzerland","Whole",229697,"2023-01","2023-01"
"Thailand","3-Wheelers",397,"2023-01","2023-01"
"Thailand","Buses",5308,"2023-01","2023-01"
"Thailand","HDV",75938,"2023-01","2023-01"
"Thailand","Whole",894615,"2023-01","2023-01"
"Türkiye","Whole",605818,"2023-01","2023-01"
"UK","Whole",1630997,"2023-01","2023-01"
"USA","Whole",13809685,"2023-01","2023-01"
