group,year,bev_share,ice_share,phev_share
world,2015.0,0.3482,99.5894,0.1324
world,2015.1,0.3720,99.5610,0.1397
world,2015.2,0.3971,99.5310,0.1472
world,2015.3,0.4234,99.4992,0.1552
world,2015.4,0.4511,99.4658,0.1634
world,2015.5,0.4802,99.4305,0.1719
world,2015.6,0.5107,99.3933,0.1808
world,2015.7,0.5427,99.3541,0.1900
world,2015.8,0.5761,99.3129,0.1995
world,2015.9,0.6111,99.2697,0.2094
world,2016.0,0.6477,99.2242,0.2196
world,2016.1,0.6860,99.1079,0.2987
world,2016.2,0.7262,99.0601,0.3071
world,2016.3,0.7681,99.0086,0.3170
world,2016.4,0.8119,98.9541,0.3278
world,2016.5,0.8577,98.8967,0.3391
world,2016.6,0.9053,98.8363,0.3510
world,2016.7,0.9550,98.7730,0.3634
world,2016.8,1.0067,98.7068,0.3762
world,2016.9,1.0605,98.6374,0.3894
world,2017.0,1.1164,98.5650,0.4031
world,2017.1,1.1746,98.4886,0.4178
world,2017.2,1.2350,98.4088,0.4329
world,2017.3,1.2977,98.3255,0.4485
world,2017.4,1.3627,98.2387,0.4646
world,2017.5,1.4301,98.1481,0.4812
world,2017.6,1.4999,98.0538,0.4982
world,2017.7,1.5722,97.9557,0.5158
world,2017.8,1.6470,97.8535,0.5338
world,2017.9,1.7243,97.7473,0.5522
world,2018.0,1.8043,97.6370,0.5712
world,2018.1,1.8876,97.5222,0.5915
world,2018.2,1.9732,97.4031,0.6251
world,2018.3,2.0614,97.2796,0.6604
world,2018.4,2.1524,97.1514,0.6974
world,2018.5,2.2463,97.0186,0.7363
world,2018.6,2.3431,96.8810,0.7771
world,2018.7,2.4429,96.7385,0.8198
world,2018.8,2.5456,96.5909,0.8646
world,2018.9,2.6514,96.4382,0.9114
world,2019.0,2.7604,96.2803,0.9604
world,2019.1,2.8725,96.1170,1.0115
world,2019.2,2.9878,95.9483,1.0649
world,2019.3,3.1064,95.7739,1.1206
world,2019.4,3.2283,95.5938,1.1787
world,2019.5,3.3536,95.4079,1.2392
world,2019.6,3.4823,95.2161,1.3023
world,2019.7,3.6145,95.0182,1.3679
world,2019.8,3.7502,94.8142,1.4362
world,2019.9,3.8895,94.6038,1.5072
world,2020.0,4.0324,94.3871,1.5810
world,2020.1,4.1790,94.1639,1.6576
world,2020.2,4.3293,93.9340,1.7372
world,2020.3,4.4834,93.6974,1.8197
world,2020.4,4.6413,93.4539,1.9052
world,2020.5,4.8031,93.2035,1.9938
world,2020.6,4.9688,92.9461,2.0855
world,2020.7,5.1385,92.6815,2.1805
world,2020.8,5.3122,92.4096,2.2786
world,2020.9,5.4899,92.1304,2.3801
world,2021.0,5.6718,91.8437,2.4848
world,2021.1,5.8579,91.5495,2.5930
world,2021.2,6.0481,91.2477,2.7046
world,2021.3,6.2426,90.9381,2.8196
world,2021.4,6.4415,90.6208,2.9381
world,2021.5,6.6446,90.2957,3.0602
world,2021.6,6.8522,89.9626,3.1857
world,2021.7,7.0642,89.6215,3.3148
world,2021.8,7.2807,89.2724,3.4475
world,2021.9,7.5018,88.9151,3.5837
world,2022.0,7.7274,88.5498,3.7235
world,2022.1,7.9576,88.1762,3.8668
world,2022.2,8.1925,87.7945,4.0137
world,2022.3,8.4321,87.4045,4.1641
world,2022.4,8.6764,87.0063,4.3181
world,2022.5,8.9255,86.5999,4.4755
world,2022.6,9.1794,86.1852,4.6363
world,2022.7,9.4382,85.7623,4.8005
world,2022.8,9.7019,85.3311,4.9681
world,2022.9,9.9705,84.8918,5.1389
world,2023.0,10.2441,84.4443,5.3129
world,2023.1,10.5227,83.9887,5.4899
world,2023.2,10.8063,83.5251,5.6700
world,2023.3,11.0950,83.0535,5.8530
world,2023.4,11.3888,82.5740,6.0387
world,2023.5,11.6878,82.0867,6.2272
world,2023.6,11.9919,81.5917,6.4181
world,2023.7,12.3012,81.0892,6.6115
world,2023.8,12.6157,80.5791,6.8071
world,2023.9,12.9354,80.0618,7.0048
world,2024.0,13.2605,79.5372,7.2044
world,2024.1,13.5908,79.0056,7.4057
world,2024.2,13.9264,78.4672,7.6085
world,2024.3,14.2674,77.9221,7.8127
world,2024.4,14.6137,77.3705,8.0180
world,2024.5,14.9655,76.8126,8.2243
world,2024.6,15.3226,76.2487,8.4312
world,2024.7,15.6851,75.6789,8.6385
world,2024.8,16.0530,75.1035,8.8460
world,2024.9,16.4264,74.5227,9.0534
world,2025.0,16.8052,73.9369,9.2604
world,2025.1,17.1894,73.3462,9.4669
world,2025.2,17.5791,72.7509,9.6724
world,2025.3,17.9742,72.1514,9.8767
world,2025.4,18.3748,71.5479,10.0796
world,2025.5,18.7808,70.9407,10.2806
world,2025.6,19.1922,70.3302,10.4796
world,2025.7,19.6089,69.7166,10.6761
world,2025.8,20.0310,69.1004,10.8700
world,2025.9,20.4585,68.4818,11.0609
world,2026.0,20.8912,67.8613,11.2485
world,2026.1,21.3291,67.2391,11.4329
world,2026.2,21.7721,66.6157,11.6142
world,2026.3,22.2202,65.9914,11.7916
world,2026.4,22.6733,65.3667,11.9644
world,2026.5,23.1313,64.7420,12.1323
world,2026.6,23.5940,64.1177,12.2950
world,2026.7,24.0613,63.4941,12.4521
world,2026.8,24.5331,62.8719,12.6035
world,2026.9,25.0091,62.2514,12.7489
world,2027.0,25.4893,61.6330,12.8878
world,2027.1,25.9733,61.0174,13.0202
world,2027.2,26.4609,60.4049,13.1457
world,2027.3,26.9520,59.7961,13.2640
