group,year,bev_share,ice_share,phev_share
world,2028.3,31.5154,55.7422,12.7767
world,2028.4,32.0479,55.1730,12.8142
world,2028.5,32.5827,54.6092,12.8440
world,2028.6,33.1195,54.0512,12.8661
world,2028.7,33.6579,53.4992,12.8805
world,2028.8,34.1977,52.9535,12.8871
world,2028.9,34.7388,52.4143,12.8860
world,2029.0,35.2807,51.8820,12.8773
world,2029.1,35.8232,51.3566,12.8609
world,2029.2,36.3661,50.8383,12.8369
world,2029.3,36.9093,50.3274,12.8056
world,2029.4,37.4523,49.8237,12.7670
world,2029.5,37.9951,49.3276,12.7212
world,2029.6,38.5374,48.8389,12.6684
world,2029.7,39.0790,48.3577,12.6093
world,2029.8,39.6198,47.8840,12.5437
world,2029.9,40.1596,47.4178,12.4716
world,2030.0,40.6982,46.9591,12.3932
world,2030.1,41.2355,46.5078,12.3087
world,2030.2,41.7713,46.0639,12.2183
world,2030.3,42.3054,45.6273,12.1223
world,2030.4,42.8377,45.1979,12.0207
world,2030.5,43.3679,44.7758,11.9140
world,2030.6,43.8960,44.3608,11.8022
world,2030.7,44.4216,43.9529,11.6858
world,2030.8,44.9447,43.5521,11.5661
world,2030.9,45.4649,43.1583,11.4421
world,2031.0,45.9821,42.7714,11.3142
world,2031.1,46.4960,42.3915,11.1826
world,2031.2,47.0064,42.0184,11.0476
world,2031.3,47.5129,41.6521,10.9096
world,2031.4,48.0154,41.2926,10.7688
world,2031.5,48.5137,40.9397,10.6256
world,2031.6,49.0073,40.5933,10.4803
world,2031.7,49.4962,40.2535,10.3333
world,2031.8,49.9800,39.9201,10.1848
world,2031.9,50.4586,39.5929,10.0353
world,2032.0,50.9317,39.2719,9.8851
world,2032.1,51.3992,38.9569,9.7344
world,2032.2,51.8608,38.6478,9.5837
world,2032.3,52.3165,38.3445,9.4331
world,2032.4,52.7661,38.0466,9.2831
world,2032.5,53.2095,37.7542,9.1338
world,2032.6,53.6467,37.4669,8.9855
world,2032.7,54.0777,37.1846,8.8385
world,2032.8,54.5023,36.9071,8.6929
world,2032.9,54.9207,36.6342,8.5491
world,2033.0,55.3328,36.3656,8.4070
world,2033.1,55.7388,36.1011,8.2670
world,2033.2,56.1387,35.8406,8.1292
world,2033.3,56.5326,35.5838,7.9935
world,2033.4,56.9207,35.3305,7.8602
world,2033.5,57.3030,35.0804,7.7294
world,2033.6,57.6798,34.8335,7.6010
world,2033.7,58.0512,34.5894,7.4750
world,2033.8,58.4173,34.3481,7.3517
world,2033.9,58.7783,34.1093,7.2308
world,2034.0,59.1345,33.8729,7.1125
world,2034.1,59.4858,33.6387,6.9966
world,2034.2,59.8326,33.4066,6.8833
world,2034.3,60.1749,33.1764,6.7725
world,2034.4,60.5129,32.9481,6.6641
world,2034.5,60.8467,32.7216,6.5580
world,2034.6,61.1765,32.4967,6.4544
world,2034.7,61.5024,32.2734,6.3531
world,2034.8,61.8244,32.0515,6.2541
world,2034.9,62.1428,31.8312,6.1573
world,2035.0,62.4575,31.6122,6.0628
world,2035.1,62.7687,31.3945,5.9704
world,2035.2,63.0764,31.1782,5.8802
world,2035.3,63.3807,30.9631,5.7920
world,2035.4,63.6816,30.7493,5.7060
world,2035.5,63.9793,30.5367,5.6220
world,2035.6,64.2738,30.3253,5.5400
world,2035.7,64.5651,30.1151,5.4599
world,2035.8,64.8532,29.9060,5.3818
world,2035.9,65.1383,29.6981,5.3056
world,2036.0,65.4204,29.4913,5.2313
world,2036.1,65.6995,29.2857,5.1587
world,2036.2,65.9756,29.0812,5.0880
world,2036.3,66.2489,28.8778,5.0190
world,2036.4,66.5193,28.6755,4.9518
world,2036.5,66.7869,28.4743,4.8862
world,2036.6,67.0517,28.2742,4.8222
world,2036.7,67.3139,28.0752,4.7598
world,2036.8,67.5734,27.8773,4.6990
world,2036.9,67.8302,27.6805,4.6397
world,2037.0,68.0844,27.4847,4.5819
world,2037.1,68.3362,27.2901,4.5255
world,2037.2,68.5854,27.0966,4.4705
world,2037.3,68.8321,26.9041,4.4169
world,2037.4,69.0764,26.7127,4.3645
world,2037.5,69.3183,26.5225,4.3135
world,2037.6,69.5579,26.3333,4.2636
world,2037.7,69.7951,26.1452,4.2150
world,2037.8,70.0301,25.9583,4.1675
world,2037.9,70.2628,25.7724,4.1211
world,2038.0,70.4933,25.5877,4.0758
world,2038.1,70.7216,25.4041,4.0315
world,2038.2,70.9477,25.2217,3.9883
world,2038.3,71.1717,25.0404,3.9460
world,2038.4,71.3936,24.8602,3.9046
world,2038.5,71.6135,24.6813,3.8641
world,2038.6,71.8312,24.5035,3.8245
world,2038.7,72.0470,24.3269,3.7857
world,2038.8,72.2607,24.1515,3.7477
world,2038.9,72.4724,23.9773,3.7104
world,2039.0,72.6822,23.8043,3.6739
world,2039.1,72.8900,23.6326,3.6380
world,2039.2,73.0959,23.4621,3.6028
world,2039.3,73.2999,23.2929,3.5683
world,2039.4,73.5019,23.1250,3.5344
world,2039.5,73.7021,22.9583,3.5010
world,2039.6,73.9004,22.7930,3.4682
world,2039.7,74.0969,22.6289,3.4360
world,2039.8,74.2914,22.4662,3.4042
world,2039.9,74.4842,22.3048,3.3729
world,2040.0,74.6751,22.1448,3.3421
world,2040.1,74.8642,21.9861,3.3118
world,2040.2,75.0516,21.8287,3.2818
world,2040.3,75.2371,21.6728,3.2523
world,2040.4,75.4208,21.5182,3.2232
world,2040.5,75.6027,21.3650,3.1944
world,2040.6,75.7829,21.2132,3.1660
world,2040.7,75.9614,21.0629,3.1379
world,2040.8,76.1380,20.9139,3.1101
world,2040.9,76.3130,20.7663,3.0827
world,2041.0,76.4862,20.6202,3.0556
world,2041.1,76.6576,20.4755,3.0287
world,2041.2,76.8274,20.3322,3.0021
world,2041.3,76.9954,20.1903,2.9758
world,2041.4,77.1618,20.0499,2.9498
world,2041.5,77.3264,19.9108,2.9239
world,2041.6,77.4894,19.7732,2.8984
world,2041.7,77.6507,19.6371,2.8730
world,2041.8,77.8104,19.5023,2.8479
world,2041.9,77.9684,19.3690,2.8230
world,2042.0,78.1247,19.2371,2.7984
world,2042.1,78.2795,19.1066,2.7739
world,2042.2,78.4326,18.9774,2.7496
world,2042.3,78.5841,18.8497,2.7256
world,2042.4,78.7340,18.7234,2.7017
world,2042.5,78.8824,18.5984,2.6780
world,2042.6,79.0292,18.4748,2.6545
world,2042.7,79.1744,18.3525,2.6312
world,2042.8,79.3182,18.2316,2.6080
world,2042.9,79.4604,18.1120,2.5851
world,2043.0,79.6011,17.9937,2.5623
world,2043.1,79.7403,17.8767,2.5397
world,2043.2,79.8780,17.7610,2.5172
world,2043.3,80.0143,17.6466,2.4949
world,2043.4,80.1492,17.5334,2.4728
world,2043.5,80.2827,17.4214,2.4509
world,2043.6,80.4148,17.3107,2.4291
world,2043.7,80.5455,17.2011,2.4075
world,2043.8,80.6748,17.0928,2.3860
world,2043.9,80.8028,16.9856,2.3647
world,2044.0,80.9296,16.8795,2.3436
world,2044.1,81.0550,16.7745,2.3226
world,2044.2,81.1791,16.6707,2.3018
world,2044.3,81.3020,16.5679,2.2811
world,2044.4,81.4237,16.4662,2.2606
world,2044.5,81.5442,16.3656,2.2402
world,2044.6,81.6635,16.2659,2.2200
world,2044.7,81.7816,16.1673,2.1999
world,2044.8,81.8986,16.0696,2.1800
world,2044.9,82.0145,15.9728,2.1603
world,2045.0,82.1293,15.8771,2.1406
world,2045.1,82.2430,15.7822,2.1212
world,2045.2,82.3557,15.6882,2.1019
world,2045.3,82.4674,15.5951,2.0827
world,2045.4,82.5780,15.5028,2.0637
world,2045.5,82.6877,15.4114,2.0448
world,2045.6,82.7963,15.3208,2.0261
world,2045.7,82.9041,15.2309,2.0075
world,2045.8,83.0109,15.1419,1.9891
world,2045.9,83.1168,15.0536,1.9708
world,2046.0,83.2219,14.9660,1.9526
world,2046.1,83.3261,14.8791,1.9346
world,2046.2,83.4294,14.7930,1.9167
world,2046.3,83.5319,14.7075,1.8989
world,2046.4,83.6336,14.6227,1.8813
world,2046.5,83.7345,14.5385,1.8639
world,2046.6,83.8346,14.4549,1.8465
world,2046.7,83.9340,14.3720,1.8293
world,2046.8,84.0327,14.2897,1.8123
world,2046.9,84.1306,14.2079,1.7953
world,2047.0,84.2278,14.1268,1.7785
world,2047.1,84.3243,14.0461,1.7618
world,2047.2,84.4201,13.9661,1.7453
world,2047.3,84.5153,13.8865,1.7288
world,2047.4,84.6098,13.8075,1.7125
world,2047.5,84.7037,13.7290,1.6964
world,2047.6,84.7970,13.6510,1.6803
world,2047.7,84.8896,13.5735,1.6644
world,2047.8,84.9817,13.4964,1.6486
world,2047.9,85.0731,13.4198,1.6329
world,2048.0,85.1640,13.3437,1.6173
world,2048.1,85.2543,13.2680,1.6019
world,2048.2,85.3440,13.1928,1.5865
world,2048.3,85.4332,13.1180,1.5713
world,2048.4,85.5218,13.0436,1.5562
world,2048.5,85.6099,12.9697,1.5412
world,2048.6,85.6975,12.8961,1.5263
world,2048.7,85.7845,12.8230,1.5116
world,2048.8,85.8711,12.7503,1.4969
world,2048.9,85.9571,12.6779,1.4824
world,2049.0,86.0426,12.6060,1.4679
world,2049.1,86.1277,12.5344,1.4536
world,2049.2,86.2122,12.4632,1.4393
world,2049.3,86.2963,12.3924,1.4252
world,2049.4,86.3799,12.3220,1.4112
world,2049.5,86.4630,12.2519,1.3973
world,2049.6,86.5456,12.1822,1.3834
world,2049.7,86.6278,12.1129,1.3697
world,2049.8,86.7095,12.0439,1.3561
world,2049.9,86.7908,11.9753,1.3426
world,2050.0,86.8716,11.9070,1.3291
western_europe,2015.0,0.3696,99.2793,0.3510
western_europe,2015.1,0.4010,99.2200,0.3790
western_europe,2015.2,0.4345,99.1569,0.4086
western_europe,2015.3,0.4702,99.0900,0.4398
western_europe,2015.4,0.5083,99.0191,0.4727
western_europe,2015.5,0.5487,98.9442,0.5071
western_europe,2015.6,0.5915,98.8652,0.5433
western_europe,2015.7,0.6369,98.7821,0.5811
western_europe,2015.8,0.6847,98.6947,0.6205
western_europe,2015.9,0.7352,98.6031,0.6617
western_europe,2016.0,0.7884,98.5071,0.7045
western_europe,2016.1,0.8443,98.4067,0.7490
western_europe,2016.2,0.9029,98.3018,0.7953
western_europe,2016.3,0.9644,98.1924,0.8432
western_europe,2016.4,1.0288,98.0784,0.8928
western_europe,2016.5,1.0961,97.9598,0.9441
western_europe,2016.6,1.1663,97.8365,0.9972
western_europe,2016.7,1.2396,97.7085,1.0519
western_europe,2016.8,1.3160,97.5756,1.1083
western_europe,2016.9,1.3955,97.4380,1.1665
western_europe,2017.0,1.4782,97.2954,1.2264
western_europe,2017.1,1.5641,97.1463,1.2896
western_europe,2017.2,1.6534,96.9901,1.3565
western_europe,2017.3,1.7460,96.8273,1.4266
western_europe,2017.4,1.8422,96.6581,1.4997
western_europe,2017.5,1.9420,96.4824,1.5755
western_europe,2017.6,2.0455,96.3005,1.6540
western_europe,2017.7,2.1526,96.1123,1.7350
western_europe,2017.8,2.2635,95.9179,1.8185
western_europe,2017.9,2.3783,95.7173,1.9044
western_europe,2018.0,2.4970,95.5106,1.9925
western_europe,2018.1,2.6196,95.2976,2.0828
western_europe,2018.2,2.7461,95.0785,2.1753
western_europe,2018.3,2.8768,94.8533,2.2699
western_europe,2018.4,3.0115,94.6219,2.3665
western_europe,2018.5,3.1504,94.3845,2.4651
western_europe,2018.6,3.2935,94.1409,2.5656
western_europe,2018.7,3.4408,93.8913,2.6679
western_europe,2018.8,3.5923,93.6356,2.7721
western_europe,2018.9,3.7482,93.3739,2.8779
western_europe,2019.0,3.9084,93.1061,2.9855
western_europe,2019.1,4.0730,92.8323,3.0946
western_europe,2019.2,4.2421,92.5526,3.2054
western_europe,2019.3,4.4155,92.2668,3.3176
western_europe,2019.4,4.5935,91.9751,3.4313
western_europe,2019.5,4.7760,91.6775,3.5465
western_europe,2019.6,4.9631,91.3740,3.6629
western_europe,2019.7,5.1547,91.0646,3.7807
western_europe,2019.8,5.3509,90.7494,3.8997
western_europe,2019.9,5.5517,90.4284,4.0199
western_europe,2020.0,5.7572,90.1015,4.1413
western_europe,2020.1,5.9674,89.7690,4.2637
western_europe,2020.2,6.1822,89.4307,4.3871
western_europe,2020.3,6.4017,89.0867,4.5116
western_europe,2020.4,6.6260,88.7371,4.6369
western_europe,2020.5,6.8550,88.3818,4.7632
western_europe,2020.6,7.0887,88.0211,4.8902
western_europe,2020.7,7.3273,87.6548,5.0180
western_europe,2020.8,7.5705,87.2830,5.1465
western_europe,2020.9,7.8186,86.9058,5.2756
western_europe,2021.0,8.0714,86.5232,5.4054
western_europe,2021.1,8.3290,86.1353,5.5357
western_europe,2021.2,8.5914,85.7421,5.6664
western_europe,2021.3,8.8586,85.3437,5.7977
western_europe,2021.4,9.1306,84.9401,5.9293
western_europe,2021.5,9.4074,84.5314,6.0612
western_europe,2021.6,9.6890,84.1177,6.1934
western_europe,2021.7,9.9753,83.6989,6.3258
western_europe,2021.8,10.2664,83.2752,6.4583
western_europe,2021.9,10.5623,82.8467,6.5910
western_europe,2022.0,10.8629,82.4133,6.7237
western_europe,2022.1,11.1683,81.9752,6.8565
western_europe,2022.2,11.4784,81.5325,6.9891
western_europe,2022.3,11.7932,81.0851,7.1217
western_europe,2022.4,12.1127,80.6332,7.2541
western_europe,2022.5,12.4368,80.1768,7.3863
western_europe,2022.6,12.7656,79.7161,7.5183
western_europe,2022.7,13.0990,79.2510,7.6499
western_europe,2022.8,13.4371,78.7818,7.7812
western_europe,2022.9,13.7797,78.3083,7.9120
western_europe,2023.0,14.1268,77.8308,8.0424
western_europe,2023.1,14.4785,77.3493,8.1722
western_europe,2023.2,14.8346,76.8639,8.3015
western_europe,2023.3,15.1953,76.3746,8.4301
western_europe,2023.4,15.5603,75.8817,8.5581
western_europe,2023.5,15.9297,75.3850,8.6853
western_europe,2023.6,16.3034,74.8848,8.8118
western_europe,2023.7,16.6815,74.3811,8.9374
western_europe,2023.8,17.0638,73.8740,9.0622
western_europe,2023.9,17.4503,73.3637,9.1860
western_europe,2024.0,17.8411,72.8501,9.3089
western_europe,2024.1,18.2359,72.3334,9.4307
western_europe,2024.2,18.6348,71.8137,9.5515
western_europe,2024.3,19.0378,71.2910,9.6712
western_europe,2024.4,19.4447,70.7656,9.7897
western_europe,2024.5,19.8556,70.2374,9.9070
western_europe,2024.6,20.2703,69.7065,10.0231
western_europe,2024.7,20.6889,69.1731,10.1379
western_europe,2024.8,21.1113,68.6373,10.2514
western_europe,2024.9,21.5373,68.0992,10.3635
western_europe,2025.0,21.9670,67.5588,10.4742
western_europe,2025.1,22.4003,67.0163,10.5834
western_europe,2025.2,22.8372,66.4717,10.6911
western_europe,2025.3,23.2775,65.9253,10.7973
western_europe,2025.4,23.7212,65.3769,10.9019
western_europe,2025.5,24.1682,64.8269,11.0049
western_europe,2025.6,24.6185,64.2753,11.1062
western_europe,2025.7,25.0720,63.7221,11.2059
western_europe,2025.8,25.5287,63.1675,11.3038
western_europe,2025.9,25.9884,62.6116,11.4000
western_europe,2026.0,26.4511,62.0545,11.4944
western_europe,2026.1,26.9168,61.4963,11.5870
western_europe,2026.2,27.3853,60.9371,11.6777
western_europe,2026.3,27.8566,60.3770,11.7665
western_europe,2026.4,28.3305,59.8161,11.8534
western_europe,2026.5,28.8072,59.2545,11.9383
western_europe,2026.6,29.2863,58.6924,12.0213
western_europe,2026.7,29.7680,58.1298,12.1022
western_europe,2026.8,30.2521,57.5668,12.1812
western_europe,2026.9,30.7384,57.0035,12.2580
western_europe,2027.0,31.2271,56.4401,12.3328
western_europe,2027.1,31.7179,55.8767,12.4055
western_europe,2027.2,32.2107,55.3133,12.4760
western_europe,2027.3,32.7056,54.7500,12.5444
western_europe,2027.4,33.2025,54.1870,12.6106
western_europe,2027.5,33.7011,53.6243,12.6746
western_europe,2027.6,34.2015,53.0621,12.7363
western_europe,2027.7,34.7037,52.5005,12.7959
western_europe,2027.8,35.2074,51.9394,12.8532
western_europe,2027.9,35.7126,51.3792,12.9082
western_europe,2028.0,36.2192,50.8198,12.9610
western_europe,2028.1,36.7273,50.2613,13.0114
western_europe,2028.2,37.2365,49.7039,13.0595
western_europe,2028.3,37.7470,49.1477,13.1053
western_europe,2028.4,38.2586,48.5926,13.1488
western_europe,2028.5,38.7711,48.0389,13.1899
western_europe,2028.6,39.2847,47.4867,13.2287
western_europe,2028.7,39.7990,46.9359,13.2651
western_europe,2028.8,40.3142,46.3867,13.2991
western_europe,2028.9,40.8300,45.8392,13.3308
western_europe,2029.0,41.3464,45.2936,13.3600
western_europe,2029.1,41.8633,44.7497,13.3869
western_europe,2029.2,42.3807,44.2079,13.4114
western_europe,2029.3,42.8985,43.6680,13.4335
western_europe,2029.4,43.4165,43.1303,13.4532
western_europe,2029.5,43.9347,42.5948,13.4705
western_europe,2029.6,44.4530,42.0616,13.4854
western_europe,2029.7,44.9713,41.5307,13.4980
western_europe,2029.8,45.4896,41.0023,13.5081
western_europe,2029.9,46.0077,40.4764,13.5159
western_europe,2030.0,46.5256,39.9531,13.5213
western_europe,2030.1,47.0433,39.4325,13.5243
western_europe,2030.2,47.5605,38.9145,13.5249
western_europe,2030.3,48.0774,38.3994,13.5232
western_europe,2030.4,48.5936,37.8872,13.5191
western_europe,2030.5,49.1093,37.3779,13.5127
western_europe,2030.6,49.6243,36.8717,13.5040
western_europe,2030.7,50.1386,36.3684,13.4940
western_europe,2030.8,50.6520,35.8684,13.4914
western_europe,2030.9,51.1645,35.3715,13.4863
western_europe,2031.0,51.6761,34.8779,13.4787
western_europe,2031.1,52.1865,34.3875,13.4686
western_europe,2031.2,52.6959,33.9006,13.4559
western_europe,2031.3,53.2041,33.4171,13.4409
western_europe,2031.4,53.7110,32.9370,13.4233
western_europe,2031.5,54.2166,32.4604,13.4033
western_europe,2031.6,54.7207,31.9875,13.3809
western_europe,2031.7,55.2235,31.5181,13.3561
western_europe,2031.8,55.7246,31.0524,13.3289
western_europe,2031.9,56.2242,30.5904,13.2993
western_europe,2032.0,56.7221,30.1321,13.2674
western_europe,2032.1,57.2183,29.6777,13.2332
western_europe,2032.2,57.7127,29.2270,13.1967
western_europe,2032.3,58.2052,28.7802,13.1579
western_europe,2032.4,58.6958,28.3373,13.1168
western_europe,2032.5,59.1845,27.8983,13.0735
western_europe,2032.6,59.6711,27.4633,13.0281
western_europe,2032.7,60.1556,27.0323,12.9804
western_europe,2032.8,60.6380,26.6053,12.9307
western_europe,2032.9,61.1182,26.1823,12.8788
western_europe,2033.0,61.5961,25.7634,12.8249
western_europe,2033.1,62.0717,25.3485,12.7689
western_europe,2033.2,62.5450,24.9378,12.7110
western_europe,2033.3,63.0158,24.5312,12.6510
western_europe,2033.4,63.4842,24.1288,12.5892
western_europe,2033.5,63.9501,23.7305,12.5254
western_europe,2033.6,64.4134,23.3363,12.4598
western_europe,2033.7,64.8741,22.9464,12.3924
western_europe,2033.8,65.3321,22.5607,12.3231
western_europe,2033.9,65.7875,22.1791,12.2522
western_europe,2034.0,66.2401,21.8018,12.1795
western_europe,2034.1,66.6899,21.4287,12.1051
western_europe,2034.2,67.1370,21.0599,12.0292
western_europe,2034.3,67.5811,20.6952,11.9516
western_europe,2034.4,68.0223,20.3348,11.8725
western_europe,2034.5,68.4606,19.9787,11.7919
western_europe,2034.6,68.8960,19.6267,11.7098
western_europe,2034.7,69.3283,19.2790,11.6263
western_europe,2034.8,69.7575,18.9356,11.5415
western_europe,2034.9,70.1837,18.5963,11.4553
western_europe,2035.0,70.6068,18.2613,11.3678
western_europe,2035.1,71.0267,17.9305,11.2791
western_europe,2035.2,71.4435,17.6038,11.1891
western_europe,2035.3,71.8571,17.2814,11.0980
western_europe,2035.4,72.2674,16.9632,11.0058
western_europe,2035.5,72.6745,16.6491,10.9125
western_europe,2035.6,73.0782,16.3392,10.8182
western_europe,2035.7,73.4787,16.0334,10.7229
western_europe,2035.8,73.8759,15.7318,10.6267
western_europe,2035.9,74.2697,15.4343,10.5295
western_europe,2036.0,74.6601,15.1408,10.4315
western_europe,2036.1,75.0471,14.8515,10.3327
western_europe,2036.2,75.4308,14.5662,10.2332
western_europe,2036.3,75.8109,14.2849,10.1329
western_europe,2036.4,76.1877,14.0077,10.0319
western_europe,2036.5,76.5610,13.7344,9.9303
western_europe,2036.6,76.9308,13.4652,9.8281
western_europe,2036.7,77.2971,13.1998,9.7253
western_europe,2036.8,77.6599,12.9384,9.6221
western_europe,2036.9,78.0191,12.6809,9.5183
western_europe,2037.0,78.3749,12.4273,9.4141
western_europe,2037.1,78.7271,12.1775,9.3096
western_europe,2037.2,79.0758,11.9316,9.2047
western_europe,2037.3,79.4209,11.6894,9.0995
western_europe,2037.4,79.7625,11.4510,8.9940
western_europe,2037.5,80.1004,11.2164,8.8883
western_europe,2037.6,80.4348,10.9854,8.7824
western_europe,2037.7,80.7657,10.7582,8.6764
western_europe,2037.8,81.0929,10.5345,8.5702
western_europe,2037.9,81.4166,10.3145,8.4640
western_europe,2038.0,81.7367,10.0981,8.3578
western_europe,2038.1,82.0532,9.8853,8.2515
western_europe,2038.2,82.3661,9.6759,8.1453
western_europe,2038.3,82.6754,9.4701,8.0391
western_europe,2038.4,82.9811,9.2677,7.9330
western_europe,2038.5,83.2833,9.0687,7.8272
western_europe,2038.6,83.5819,8.8731,7.7215
western_europe,2038.7,83.8769,8.6809,7.6160
western_europe,2038.8,84.1683,8.4919,7.5108
western_europe,2038.9,84.4562,8.3063,7.4058
western_europe,2039.0,84.7406,8.1239,7.3011
western_europe,2039.1,85.0214,7.9448,7.1967
western_europe,2039.2,85.2986,7.7688,7.0927
western_europe,2039.3,85.5723,7.5960,6.9891
western_europe,2039.4,85.8425,7.4262,6.8858
western_europe,2039.5,86.1092,7.2596,6.7830
western_europe,2039.6,86.3724,7.0960,6.6807
western_europe,2039.7,86.6322,6.9354,6.5788
western_europe,2039.8,86.8884,6.7777,6.4775
