period,time_interval,variant,source,BEV,PHEV,HEV,PETROL,DIESEL,FLEXFUEL,OTHERS,TOTAL,notes
2026-01,monthly,Vans,ACAP,428.0,10.0,18.0,8.0,1611.0,,113.0,2188.0,
2026-02,monthly,Vans,ACAP,219.0,6.0,13.0,6.0,1859.0,,120.0,2223.0,
2026-03,monthly,Vans,ACAP,386.0,16.0,13.0,13.0,2420.0,,115.0,2963.0,
2026-04,monthly,Vans,ACAP,451.0,10.0,9.0,26.0,2135.0,,88.0,2719.0,
2026-05,monthly,Vans,ACAP,680.0,30.0,7.0,7.0,2472.0,,39.0,3235.0,
