period,time_interval,variant,source,BEV,PHEV,HEV,PETROL,DIESEL,FLEXFUEL,OTHERS,TOTAL,notes
2017-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),2.0,0.0,,0.0,44.0,,7.0,53.0,
2017-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,23.0,,0.0,24.0,
2017-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,28.0,,0.0,29.0,
2017-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),2.0,0.0,,0.0,31.0,,0.0,33.0,
2017-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,34.0,,0.0,34.0,
2017-06,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,27.0,,0.0,28.0,
2017-07,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,30.0,,0.0,31.0,
2017-08,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,127.0,,0.0,128.0,
2017-09,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,43.0,,0.0,43.0,
2017-10,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,27.0,,0.0,27.0,
2017-11,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,39.0,,0.0,39.0,
2017-12,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,45.0,,0.0,45.0,
2018-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,48.0,,0.0,48.0,
2018-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,24.0,,0.0,24.0,
2018-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,22.0,,0.0,22.0,
2018-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,25.0,,0.0,26.0,
2018-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,35.0,,0.0,35.0,
2018-06,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,36.0,,0.0,36.0,
2018-07,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,73.0,,0.0,73.0,
2018-08,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,91.0,,0.0,91.0,
2018-09,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,37.0,,0.0,37.0,
2018-10,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,35.0,,0.0,35.0,
