period,interval,year,category,registrations,source
2018M10,quarterly,2017.75,BEV,10,ACEA
2018M10,quarterly,2017.75,DIESEL,2334,ACEA
2018M10,quarterly,2017.75,HEV,371,ACEA
2018M10,quarterly,2017.75,OTHER,66,ACEA
2018M10,quarterly,2017.75,PETROL,3624,ACEA
2018M10,quarterly,2017.75,PHEV,17,ACEA
2018M10,quarterly,2017.75,TOTAL,6424,ACEA
2018M11,quarterly,2017.833333,BEV,10,ACEA
2018M11,quarterly,2017.833333,DIESEL,2334,ACEA
2018M11,quarterly,2017.833333,HEV,371,ACEA
2018M11,quarterly,2017.833333,OTHER,66,ACEA
2018M11,quarterly,2017.833333,PETROL,3624,ACEA
2018M11,quarterly,2017.833333,PHEV,17,ACEA
2018M11,quarterly,2017.833333,TOTAL,6424,ACEA
2018M12,quarterly,2017.916667,BEV,10,ACEA
2018M12,quarterly,2017.916667,DIESEL,2334,ACEA
2018M12,quarterly,2017.916667,HEV,371,ACEA
2018M12,quarterly,2017.916667,OTHER,66,ACEA
2018M12,quarterly,2017.916667,PETROL,3624,ACEA
2018M12,quarterly,2017.916667,PHEV,17,ACEA
2018M12,quarterly,2017.916667,TOTAL,6424,ACEA
2019M01,quarterly,2018,BEV,12,ACEA
2019M01,quarterly,2018,DIESEL,2611,ACEA
2019M01,quarterly,2018,HEV,390,ACEA
2019M01,quarterly,2018,OTHER,104,ACEA
2019M01,quarterly,2018,PETROL,5629,ACEA
2019M01,quarterly,2018,PHEV,14,ACEA
2019M01,quarterly,2018,TOTAL,8763,ACEA
2019M02,quarterly,2018.083333,BEV,12,ACEA
2019M02,quarterly,2018.083333,DIESEL,2611,ACEA
2019M02,quarterly,2018.083333,HEV,390,ACEA
2019M02,quarterly,2018.083333,OTHER,104,ACEA
2019M02,quarterly,2018.083333,PETROL,5629,ACEA
2019M02,quarterly,2018.083333,PHEV,14,ACEA
2019M02,quarterly,2018.083333,TOTAL,8763,ACEA
2019M03,quarterly,2018.166667,BEV,12,ACEA
2019M03,quarterly,2018.166667,DIESEL,2611,ACEA
2019M03,quarterly,2018.166667,HEV,390,ACEA
2019M03,quarterly,2018.166667,OTHER,104,ACEA
2019M03,quarterly,2018.166667,PETROL,5629,ACEA
2019M03,quarterly,2018.166667,PHEV,14,ACEA
2019M03,quarterly,2018.166667,TOTAL,8763,ACEA
2019M04,quarterly,2018.25,BEV,22,ACEA
2019M04,quarterly,2018.25,DIESEL,2888,ACEA
2019M04,quarterly,2018.25,HEV,562,ACEA
2019M04,quarterly,2018.25,OTHER,207,ACEA
2019M04,quarterly,2018.25,PETROL,9387,ACEA
2019M04,quarterly,2018.25,PHEV,22,ACEA
2019M04,quarterly,2018.25,TOTAL,13089,ACEA
2019M05,quarterly,2018.333333,BEV,22,ACEA
2019M05,quarterly,2018.333333,DIESEL,2888,ACEA
2019M05,quarterly,2018.333333,HEV,562,ACEA
2019M05,quarterly,2018.333333,OTHER,207,ACEA
2019M05,quarterly,2018.333333,PETROL,9387,ACEA
2019M05,quarterly,2018.333333,PHEV,22,ACEA
