"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Albania","2-Wheelers",-0.00407843763931452,0.908984121085563,2019,"2026-05","2026-05","backtest","",-0.00407843791506481,0.908984080962161,2019,0.0217265016846753,0.0217265016846753,0,0.978273498315325,
"Albania","Buses",-4.67987512056648e-05,2.5222257599723,2019,"2026-05","2026-05","backtest","",-4.679876447073e-05,2.522225604874,2019,0.0028169014084507,0.0028169014084507,0,0.997183098591549,
"Albania","HDV",-1.34231645597927e-08,7.57542651374834,2019,"2026-05","2026-05","backtest","",-1.34231645597927e-08,7.57542651374834,2019,0.0230125523012552,0.0230125523012552,0,0.976987447698745,
"Albania","Whole",-2.14749206787363e-07,6.38618489933163,2018,"2026-05","2026-05","backtest","",-3.20377582588127e-07,6.19918216591236,2018,0.109080312968864,0.109080312968864,0.00163676268181085,0.889282924349325,
"Australia","Whole",-3.50020243165793e-05,3.30355974895608,2014,"2026-05","2026-05","backtest","",-1.17043791512923e-05,3.91136785957424,2014,0.117679062437127,0.117679062437127,0.0605526121655154,0.821768325397358,
"Austria","Used",-0.0016563916222167,1.66137755287788,2018,"2026-05","2026-05","backtest","",-0.00186242980959526,1.87386345024459,2018,0.0511423660835087,0.0511423660835087,0.0367539035423172,0.912103730374174,
"Austria","Whole",-0.000108204643825801,2.91033755693977,2011,"2026-05","2026-05","backtest","",-8.89807389846154e-05,3.14263983874049,2011,0.221359825106309,0.221359825106309,0.10755228814802,0.671087886745671,
"Belgium","Whole",-0.00158335520712222,2.61387182254698,2017,"2026-05","2026-05","backtest","",-0.0159593724909516,1.72979319198661,2017,0.35795524361413,0.35795524361413,0.0810343217485759,0.561010434637294,
"Brazil","Whole",-1.89098488756307e-13,9.73045890046305,2011,"2026-05","2026-05","backtest","",-5.93155654389607e-12,8.71101214048138,2011,0.0237138554596037,0.0459932642620254,0.0438939470175812,0.910112788720393,
"Bulgaria","Whole",-0.00143761121475888,1.73788951218384,2017,"2026-05","2026-05","backtest","",-0.00194365631478851,1.69359484058691,2017,0.0632793634456277,0.0632793634456277,0.0133803095681089,0.923340326986263,
"Canada","Pickups",-0.000104689668268988,2.53042884726775,2016,"2026-05","2026-05","backtest","",-0.000104746971193401,2.53021100776908,2016,0.0253209401971669,0.0253209401971669,0,0.974679059802833,
"Canada","Vans",-5.34396781006596e-05,2.89650345291351,2016,"2026-05","2026-05","backtest","",-0.00320048797874799,1.20715227446611,2016,0.0447921281507217,0.0447921281507217,0.00584093081819666,0.949366941031082,
"Canada","Whole",-0.000134894287864728,2.45178081224955,2010,"2026-05","2026-05","backtest","",-0.000183920429990125,2.47784722398655,2010,0.0839997971502467,0.0839997971502467,0.0466597288241643,0.869340474025589,
"Chile","Whole",-2.063280368959e-09,6.61444947746526,2014,"2026-05","2026-05","backtest","",-7.40452187829084e-12,9.11660206599937,2014,0.0239115380601994,0.0239115380601994,0.0190451195102593,0.957043342429541,
"China","Whole",-2.6474581377696e-06,4.27133863918577,2009,"2026-05","2026-05","backtest","",-2.43615450689503e-07,5.35889858955498,2009,0.346048922433391,0.346048922433391,0.205965263253615,0.447985814312994,
"Colombia","Whole",-2.22954429526641e-07,6.406151709046,2018,"2026-05","2026-05","backtest","",-2.22954429527278e-07,6.40615170904311,2018,0.111936691017142,0.111936691017142,0,0.888063308982858,
"Croatia","Whole",-0.0123958118419148,0.406905701379907,2018,"2026-05","2026-05","backtest","",-0.00566652777931001,1.24069155384667,2018,0.033118930858675,0.033118930858675,0.0529430559993332,0.913938013141992,
"Cyprus","Whole",-0.00239315262170646,2.04673276528994,2019,"2026-05","2026-05","backtest","",-0.00509093986937766,1.88097698202873,2019,0.118115889997846,0.118115889997846,0.0567243483880233,0.825159761614131,
"Czechia","Whole",-2.68285720857842e-07,4.48493363489998,2010,"2026-05","2026-05","backtest","",-9.02448873467919e-07,4.24655530237862,2010,0.0585344341234336,0.0585344341234336,0.0478033198515681,0.893662246024998,
"Denmark","HDV",-0.0115492878737037,1.87498073113409,2020,"2026-05","2026-05","backtest","",-0.0115492878737037,1.87498073113409,2020,0.270604395604396,0.270604395604396,0,0.729395604395604,
"Denmark","Industry",-0.00192486743094278,2.64091574764712,2017,"2026-05","2026-05","backtest","",-0.0261265674080186,1.49605708950149,2017,0.462696839555115,0.462696839555115,0.0194774804536945,0.51782567999119,
"Denmark","Private",-0.000425368910014425,3.91372900478335,2017,"2026-05","2026-05","backtest","",-0.00850384897427489,2.51878941832111,2017,0.914706099572464,0.914706099572464,0.0162069899311511,0.0690869104963852,
