"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","refit_swing"
"Austria","Whole",-0.000231404201171548,2.27915365698163,2011,"2017-02","2017-02","backtest","",-0.000231404201171548,2.27915365698163,2011,0.0153856604286248,
"Brazil","Whole",-1.11092581197878e-06,2.14466920684879,2011,"2017-02","2017-02","backtest","",-1.11092581197878e-06,2.14466920684879,2011,8.37659941259833e-05,
"Chile","Whole",-9.88425045727317e-05,-0.575792781053513,2014,"2017-02","2017-02","backtest","",-0.00013756216576206,-0.575800225432351,2014,7.27294827447906e-05,
"China","Whole",-9.70270608097815e-07,4.57355926767313,2009,"2017-02","2017-02","backtest","",-4.92275597831987e-06,3.90504597443189,2009,0.0269290708987198,
"Czechia","Whole",-0.000238036154215833,0.787551376912878,2010,"2017-02","2017-02","backtest","",-0.000260051544560366,1.78578186855247,2010,0.00200611866191885,
"Denmark","Whole",-0.0102030387390038,0.0830000643761483,2013,"2017-02","2017-02","backtest","",-0.0104791156978623,0.211362181776375,2013,0.000687915615684476,
"Finland","Buses",-4.7363491250621e-13,18.4282757232789,2013,"2017-02","2017-02","backtest","",-4.73634956053477e-13,18.4282756517495,2013,0.0416666666666667,
"Finland","HDV",-9.59727914816633e-05,-0.081453225549719,2013,"2017-02","2017-02","backtest","",-9.59727914816633e-05,-0.081453225549719,2013,0,
"Finland","Industry",-0.0036437441805208,0.124475572101354,2013,"2017-02","2017-02","backtest","",-0.00398032148306279,1.35042871671898,2013,0.00535117056856187,
"Finland","Private",-0.000333161837378469,1.08623947454466,2013,"2017-02","2017-02","backtest","",-0.000399856962893053,2.40136940078333,2013,0.00178051149239236,
"Finland","Vans",-0.00197521045840639,0.606112556151986,2013,"2017-02","2017-02","backtest","",-0.00193024264819076,0.654162962686941,2013,0.00162999185004075,
"Finland","Whole",-0.00145666610513326,0.362669307591539,2013,"2017-02","2017-02","backtest","",-0.00158291604970005,1.65638053067723,2013,0.00294502617801047,
"France","Whole",-0.000717997197650826,1.47963028644177,2010,"2017-02","2017-02","backtest","",-0.00064471637302121,1.68798237286419,2010,0.0138464866943917,
"Germany","Whole",-0.000691153080597975,1.05310518742045,2011,"2017-02","2017-02","backtest","",-0.00228128923030842,0.862591716812567,2011,0.00634641751709756,
"Indonesia","Whole",-2.38522040999696e-06,-1.02333926616941,2009,"2017-02","2017-02","backtest","",-2.38522040999696e-06,-1.02333926616941,2009,0,
"Ireland","Buses",0,4.15,2009,"2017-02","2017-02","backtest","",0,4.15,2009,0,
"Ireland","HDV",-0.00453005049936831,-2.76489477126704,2009,"2017-02","2017-02","backtest","",-0.00453005049936831,-2.76489477126704,2009,0,
"Ireland","Vans",-0.00126577254299115,-0.367951254452927,2009,"2017-02","2017-02","backtest","",-0.00126626744980173,-0.339808056493182,2009,0,
"Ireland","Whole",-4.05064274426888e-05,1.96372974883541,2007,"2017-02","2017-02","backtest","",-1.48031444175145e-05,2.57345526286078,2007,0.00356954766223887,
"Italy","NonRental",-0.000784893093658099,-0.341020288061743,2014,"2017-02","2017-02","backtest","",-0.0101079785857518,0.255976253193727,2014,0.000509128965195378,
"Italy","Rental",-0.00209119633511102,-0.40047258144754,2014,"2017-02","2017-02","backtest","",-0.0309869839118156,0.144388824523298,2014,0.0010832035745718,
"Italy","Whole",-0.00104491493414735,-0.353143513985756,2014,"2017-02","2017-02","backtest","",-0.0141379371805723,0.234401221367325,2014,0.000646095697541068,
"Japan","Whole",-0.00349249960756026,0.225449024401796,2011,"2017-02","2017-02","backtest","",-0.00735255851491674,0.198770202155824,2011,0.00547725115022274,
"Latvia","Whole",-0.00106880225909062,0.247970709952824,2014,"2017-02","2017-02","backtest","",-0.00150336507830153,0.520267591268563,2014,0.000853242320819113,
"Luxembourg","HDV",-0.000318909027356087,-0.676920545283192,2009,"2017-02","2017-02","backtest","",-0.000318909027356087,-0.676920545283192,2009,0,
"Luxembourg","Vans",-0.00260810457005201,0.341502819526891,2009,"2017-02","2017-02","backtest","",-0.00260810457005201,0.341502819526891,2009,0.0120845921450151,
"Luxembourg","Whole",-0.000491470441616796,1.04311546893876,2009,"2017-02","2017-02","backtest","",-0.000395734612485953,1.35136530946533,2009,0.00544285007422068,
"Netherlands","Whole",-0.00112982111454654,1.17156982269267,2010,"2017-02","2017-02","backtest","",-0.0114857902811826,1.05471655947796,2010,0.0140121872003464,
"New Zealand","Whole",-2.90604065738142e-08,6.8812595678094,2011,"2017-02","2017-02","backtest","",-1.19540487462459e-06,4.91182656944525,2011,0.00782017687520472,
"Norway","Whole",-1.83128730939888e-05,3.66434555736918,2004,"2017-02","2017-02","backtest","",-4.37510065585815e-07,5.38009854775139,2004,0.156236804323959,
"Poland","Whole",-6.52745132453979e-05,0.875129914489826,2010,"2017-02","2017-02","backtest","",-1.3635681447083e-06,3.65091172646133,2010,0.000952183096239742,
"Portugal","Whole",-0.000181983114117534,1.47403785298316,2009,"2017-02","2017-02","backtest","",-2.66758625294864e-05,2.85924283688043,2009,0.00116642807910503,
"Spain","Whole",-0.000721519783627914,1.02881366995926,2014,"2017-02","2017-02","backtest","",-0.00128862243543984,0.965850064349488,2014,0.00203860672447596,
"Sweden","Whole",-5.62639929059662e-07,3.94781962476454,2005,"2017-02","2017-02","backtest","",-9.47340965521149e-08,5.26864194307635,2005,0.00800449375087769,
"Switzerland","Whole",-0.000316956391376431,1.82833952403312,2009,"2017-02","2017-02","backtest","",-0.000253330884568185,2.21469659027113,2009,0.00921160749037755,
"UK","Whole",-0.00333163386857952,0.268781332575969,2014,"2017-02","2017-02","backtest","",-0.00972782501533032,0.36844852805732,2014,0.00581122541057571,
"USA","Whole",-0.000628633266656077,1.12468989012283,2010,"2017-02","2017-02","backtest","",-0.00165952239067294,0.910952266068898,2010,0.00438517531699882,
