"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Albania","2-Wheelers",-0.0235116593626952,-0.438329650619619,2019,"2024-11","2024-11","backtest","",-0.023511659159942,-0.438329644947736,2019,0.0103683492496589,0.0103683492496589,0,0.989631650750341,
"Albania","Buses",-5.48649058239279e-06,3.93842179936865,2019,"2024-11","2024-11","backtest","",-5.48649058239067e-06,3.93842179936871,2019,0.00694444444444444,0.00694444444444444,0,0.993055555555556,
"Albania","HDV",-4.28152779606265e-241,311.911676231941,2019,"2024-11","2024-11","backtest","",-4.28152779606265e-241,311.911676231941,2019,0.00210748155953635,0.00210748155953635,0,0.997892518440464,
"Albania","Whole",-0.000160542732807889,2.90426068974666,2018,"2024-11","2024-11","backtest","",-0.000394548734535823,2.43995141176801,2018,0.0348205485708791,0.0348205485708791,0.000552897906199668,0.964626553522921,
"Argentina","Industry",-2.19374207010887e-09,7.37123022893546,2017,"2024-11","2024-11","backtest","",-3.29252006258201e-06,3.89293408260938,2017,0.00695838002658258,0.00695838002658258,0.00200672382789086,0.991034896145527,
"Argentina","Private",-5.85771248950861e-08,4.12516239381964,2017,"2024-11","2024-11","backtest","",-7.16190455518642e-06,2.2782443937249,2017,0.000278518464404427,0.000278518464404427,0.000465719399495927,0.9992557621361,
"Argentina","Whole",-3.36445340224102e-09,6.31286696461813,2017,"2024-11","2024-11","backtest","",-3.87977037788003e-06,3.05561463384474,2017,0.00127434563517194,0.00127434563517194,0.000695450819194443,0.998030203545634,
"Australia","Whole",-3.32585242539579e-05,3.34813598037651,2014,"2024-11","2024-11","backtest","",-4.43246838972443e-05,3.30659558385937,2014,0.075623848276862,0.075623848276862,0.0182665607882212,0.906109590934917,
"Austria","Used",-0.00220372641804256,1.48640344769943,2018,"2024-11","2024-11","backtest","",-0.00284439453339446,1.6114994616648,2018,0.03436308540553,0.03436308540553,0.0214142320884824,0.944222682505988,
"Austria","Whole",-3.43763164041879e-05,3.40976530057974,2011,"2024-11","2024-11","backtest","",-3.59116847653661e-05,3.53770191258554,2011,0.177089111202449,0.177089111202449,0.0670079849319824,0.755902903865569,
