"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Albania","2-Wheelers",-0.0207385481751905,-0.262935787425645,2019,"2023-09","2023-09","backtest","",-0.0207385483769036,-0.262935803665538,2019,0.0162633875446251,0.0162633875446251,0,0.983736612455375,
"Albania","Buses",0,4.15,2019,"2023-09","2023-09","backtest","",0,4.15,2019,0,0,0,1,
"Albania","HDV",0,4.15,2019,"2023-09","2023-09","backtest","",0,4.15,2019,0,0,0,1,
"Albania","Whole",-0.000110125128873808,3.15859037706926,2018,"2023-09","2023-09","backtest","",-0.000114807672204383,3.2478739831083,2018,0.0209305471021844,0.0209305471021844,0.00424359234462704,0.974825860553189,
"Australia","Whole",-1.19619291888722e-05,3.86928480404493,2014,"2023-09","2023-09","backtest","",-3.24722072521643e-05,3.46354267461512,2014,0.0697285899653979,0.0697285899653979,0.00729527104959631,0.922976138985006,
"Austria","Used",-0.00241470334362687,1.41255729594726,2018,"2023-09","2023-09","backtest","",-0.00334188227647491,1.48568016988268,2018,0.0227301354187046,0.0227301354187046,0.0128745588105237,0.964395305770772,
"Austria","Whole",-2.85495255554245e-06,4.50417142250594,2011,"2023-09","2023-09","backtest","",-2.85521697038999e-06,4.65508885984714,2011,0.191520361952396,0.191520361952396,0.0720581782240645,0.73642145982354,
"Belgium","Whole",-0.000518267779131279,3.21784016906014,2017,"2023-09","2023-09","backtest","",-0.00414317770221976,2.58167252197646,2017,0.162403398912802,0.172070687767959,0.198988094773816,0.628941217458225,
"Brazil","Whole",-1.60576914778112e-10,6.90096061113309,2011,"2023-09","2023-09","backtest","",-1.21170353760122e-21,17.5138411391462,2011,0.0047450862805798,0.0047450862805798,0.00943630529677287,0.985818608422647,
"Bulgaria","Whole",-0.000715234632295645,2.24133406301824,2017,"2023-09","2023-09","backtest","",-0.00104781150515522,2.13379894172269,2017,0.0450696848904536,0.0450696848904536,0.00840874043469406,0.946521574674852,
"Canada","Pickups",-2.67407559992544e-09,7.84578609828554,2016,"2023-08","2023-09","backtest","",-2.6672589520471e-09,7.8472763496549,2016,0.015666496180471,0.015666496180471,5.47014531441028e-06,0.984328033674215,
"Canada","Vans",-8.19403448379234e-08,6.44575035294559,2016,"2023-08","2023-09","backtest","",-0.000291034374943552,2.70638661770674,2016,0.031891433418151,0.031891433418151,0.0288210347752332,0.939287531806616,
"Canada","Whole",-8.80084277662959e-07,4.52868656444468,2010,"2023-08","2023-09","backtest","",-7.23275574818519e-06,3.81162951637787,2010,0.102402207876978,0.102402207876978,0.0301134300106803,0.867484362112341,
"Chile","Whole",-3.88788967332524e-07,4.14795478140112,2014,"2023-09","2023-09","backtest","",-9.67176459057946e-07,3.87200970452651,2014,0.00414697860824976,0.00414697860824976,0.00127739049100832,0.994575630900742,
"China","Whole",-3.84024861248762e-08,5.94016248106249,2009,"2023-09","2023-09","backtest","",-3.84909159050814e-09,6.96411406640204,2009,0.229444683598795,0.229444683598795,0.104701774525279,0.665853541875927,
"Colombia","Whole",-0.00146968114511028,1.39893394707884,2018,"2023-09","2023-09","backtest","",-0.00146968114511028,1.39893394707884,2018,0.0157308063281196,0.0157308063281196,0,0.98426919367188,
"Croatia","Whole",-0.00867142436585013,0.74290815242678,2018,"2023-09","2023-09","backtest","",-0.0131629739025171,0.784774554630505,2018,0.030772012294341,0.030772012294341,0.0180799132164166,0.951148074489242,
