"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Argentina","Industry",-1.04154519694922e-05,2.95250975293624,2017,"2020-06","2020-06","backtest","",-0.000129169394630822,1.49082706457728,2017,0.000301943762974146,0.000301943762974146,0.000301943762974146,0.999396112474052,
"Argentina","Private",-9.12783254675055e-07,2.37344804087654,2017,"2020-06","2020-06","backtest","",-4.84145443738192e-06,1.90323247558109,2017,1.73329000108331e-05,1.73329000108331e-05,2.16661250135413e-05,0.999961000974976,
"Argentina","Whole",-1.75339790734958e-06,2.76640043448903,2017,"2020-06","2020-06","backtest","",-1.28193525174543e-05,1.87709699636614,2017,4.66436039958021e-05,4.66436039958021e-05,5.05305709954522e-05,0.999902825825009,
"Austria","Whole",-0.000159941808898423,2.43568397557897,2011,"2020-06","2020-06","backtest","",-3.24958195816429e-05,3.32599822648321,2011,0.034341066928084,0.034341066928084,0.01439673078151,0.951262202290406,
"Belgium","Whole",-0.00431803306648724,1.45583936915327,2017,"2020-06","2020-06","backtest","",-0.0136559071896146,1.20788840312516,2017,0.0227937322932728,0.0227937322932728,0.0449114758580879,0.932294791848639,
"Brazil","Whole",-4.74027746058139e-14,10.5955896897207,2011,"2020-06","2020-06","backtest","",-4.74027746058139e-14,10.5955896897207,2011,0.000555932883838703,0.000555932883838703,0,0.999444067116161,
"Bulgaria","Whole",-0.00219733500060169,1.26528951492758,2017,"2020-06","2020-06","backtest","",-0.00145107878602417,1.9911765495134,2017,0.00900731844623757,0.00900731844623757,0.00362794770754363,0.987364733846219,
"Chile","Whole",-1.9739836256713e-05,1.95087599462026,2014,"2020-06","2020-06","backtest","",-2.77987104670007e-05,1.94374986911161,2014,0.0006167620684398,0.0006167620684398,0.000235616969965766,0.999147620961594,
"China","Whole",-1.51862609196958e-05,3.33758397487017,2009,"2020-06","2020-06","backtest","",-2.20111861378341e-05,3.28836537669546,2009,0.0390980436760692,0.0390980436760692,0.0109410980525719,0.949960858271359,
"Czechia","Whole",-4.64357116729708e-09,6.1104091420929,2010,"2020-06","2020-06","backtest","",-0.00119649212398929,0.861056768052273,2010,0.00619232244439618,0.00619232244439618,0.00502317499780496,0.988784502557799,
