"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Albania","Whole",-0.00190929758507853,0.517960624444338,2018,"2021-07","2021-07","backtest","",-0.00177526319531326,0.661018068402353,2018,0.003027352394441,0.003027352394441,0.000300964857926883,0.996671682747632,
"Argentina","Industry",-2.31101658286506e-05,1.91858449977198,2017,"2021-07","2021-07","backtest","",-0.000190980166822721,0.749269114115414,2017,0.000337647720877884,0.000337647720877884,7.5032826861752e-05,0.99958731945226,
"Argentina","Private",-8.33703525733125e-07,2.67941604710763,2017,"2021-07","2021-07","backtest","",-6.0743159959191e-06,1.40858545276997,2017,4.20671812885178e-05,4.20671812885178e-05,0,0.999957932818711,
"Argentina","Whole",-2.26840476203576e-06,2.43048701871154,2017,"2021-07","2021-07","backtest","",-1.68714630078486e-05,1.24295476522921,2017,7.18689715171918e-05,7.18689715171918e-05,7.56515489654651e-06,0.999920565873586,
"Austria","Used",-0.00264842705669652,1.18234474280309,2018,"2021-07","2021-07","backtest","",-0.00295768430849589,1.49252005139574,2018,0.0101681439843134,0.0101681439843134,0.0056345766027724,0.984197279412914,
"Austria","Whole",-5.68548824757999e-08,6.23581109339234,2011,"2021-07","2021-07","backtest","",-4.99251932368826e-09,7.47829730162898,2011,0.103365013353826,0.103365013353826,0.0497387622567023,0.846896224389472,
"Belgium","Whole",-0.0030657960467218,1.89826454440258,2017,"2021-07","2021-07","backtest","",-0.00343602029666424,2.74781385057517,2017,0.050880458737189,0.050880458737189,0.121716555762387,0.827402985500424,
"Brazil","Whole",-4.38915393264795e-09,5.25277990245541,2011,"2021-07","2021-07","backtest","",-4.38915393264795e-09,5.25277990245541,2011,0.000771664516435542,0.000771664516435542,0,0.999228335483564,
"Bulgaria","Whole",-0.00127398836788322,1.8155282895376,2017,"2021-07","2021-07","backtest","",-0.00115714426498475,2.15052875913252,2017,0.0157213112577123,0.0157213112577123,0.00681345192749603,0.977465236814792,
"Canada","Whole",-4.70663174569936e-06,3.79977269147411,2010,"2021-05","2021-07","backtest","",-6.3989692962694e-05,2.84930312157338,2010,0.0415680268984569,0.0415680268984569,0.0154923935134334,0.94293957958811,
"Chile","Whole",-1.04823480709838e-05,2.32224223207981,2014,"2021-07","2021-07","backtest","",-1.26805563928164e-05,2.41419514176418,2014,0.000931693331895706,0.000931693331895706,0.000420229633377292,0.998648077034727,
"China","Whole",-2.73745261792784e-06,4.09665244701308,2009,"2021-07","2021-07","backtest","",-5.72492807244637e-06,3.88511737182296,2009,0.0728508587205765,0.0728508587205765,0.0159693949178717,0.911179746361552,
"Colombia","Whole",-0.00302221507368473,0.623976333519568,2018,"2021-07","2021-07","backtest","",-0.00302221507368473,0.623976333519568,2018,0.00586546332070895,0.00586546332070895,0,0.994134536679291,
"Czechia","Whole",-3.9871009951842e-09,6.23987154824736,2010,"2021-07","2021-07","backtest","",-2.60027760005756e-07,4.79777212931952,2010,0.0145043804870044,0.0145043804870044,0.0162410772077928,0.969254542305203,
"Denmark","Industry",-0.00254360329470726,2.36658410498548,2017,"2021-07","2021-07","backtest","",-0.00161196539734077,3.53522843772582,2017,0.068908931929522,0.068908931929522,0.135697773306024,0.795393294764454,
"Denmark","Private",-0.00282889753384695,2.61329324846487,2017,"2021-07","2021-07","backtest","",-0.00164038473478333,3.80458112417538,2017,0.1098173650925,0.1098173650925,0.178961944728243,0.711220690179257,
"Denmark","Vans",-0.000158944616834396,3.67520349497157,2017,"2021-07","2021-07","backtest","",-0.000224852925867118,3.60641377784821,2017,0.0264222873900293,0.0264222873900293,0.00736070381231672,0.966217008797654,
"Denmark","Whole",-1.003346142616e-06,5.47902305506177,2013,"2021-07","2021-07","backtest","",-2.7540949021091e-08,7.74522218822143,2013,0.0929031299524564,0.0929031299524564,0.161073692551506,0.746023177496038,
"Estonia","Whole",-0.000270341561045671,3.03907477276166,2017,"2021-07","2021-07","backtest","",-0.000216073307444488,3.40509155111063,2017,0.0217008151575237,0.0217008151575237,0.00892267019167218,0.969376514650804,
