"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Albania","2-Wheelers",-0.0235756526394231,-0.441919011684439,2019,"2024-10","2024-10","backtest","",-0.0235756531883663,-0.441919027930514,2019,0.0099009900990099,0.0099009900990099,0,0.99009900990099,
"Albania","Buses",-2.5994428578435e-06,4.44149784747343,2019,"2024-10","2024-10","backtest","",-2.59944291282728e-06,4.4414978335288,2019,0.0066815144766147,0.0066815144766147,0,0.993318485523385,
"Albania","HDV",0,4.15,2019,"2024-10","2024-10","backtest","",0,4.15,2019,0,0,0,1,
"Albania","Whole",-0.00019062221743205,2.80262869428711,2018,"2024-10","2024-10","backtest","",-0.000442278919435032,2.37018181246151,2018,0.0334076797878112,0.0334076797878112,0.000831876544698294,0.96576044366749,
"Argentina","Industry",-9.76406488567263e-10,7.79448525472801,2017,"2024-10","2024-10","backtest","",-2.01679776409785e-06,4.15742072387167,2017,0.00697041390012465,0.00697041390012465,0.00259482561245516,0.99043476048742,
"Argentina","Private",-6.79166133813246e-08,4.04524707900065,2017,"2024-10","2024-10","backtest","",-6.97514346730716e-06,2.29481467788019,2017,0.000271826768025801,0.000271826768025801,0.00045611610228058,0.999272057129694,
"Argentina","Whole",-1.74725334616762e-09,6.65785933690979,2017,"2024-10","2024-10","backtest","",-3.13061945465824e-06,3.17737088358698,2017,0.00129895966203644,0.00129895966203644,0.000784056732940915,0.997916983605023,
"Australia","Whole",-2.95633438759807e-05,3.40837184332365,2014,"2024-10","2024-10","backtest","",-4.14710211452659e-05,3.34054705383009,2014,0.0764112658137207,0.0764112658137207,0.0170755711423847,0.906513163043895,
"Austria","Used",-0.00219654874603664,1.48875818612536,2018,"2024-10","2024-10","backtest","",-0.00285430320054727,1.60904021968373,2018,0.0339463022053354,0.0339463022053354,0.0209196377519966,0.945134060042668,
"Austria","Whole",-3.19129420650974e-05,3.44253838781746,2011,"2024-10","2024-10","backtest","",-3.31647648525465e-05,3.57286244359047,2011,0.179595928131277,0.179595928131277,0.0664973382694159,0.753906733599307,
"Belgium","Whole",-0.0003869431998163,3.37970236203793,2017,"2024-10","2024-10","backtest","",-0.00672561632403927,2.27016211968346,2017,0.2739051726783,0.2739051726783,0.166033286432513,0.560061540889187,
"Brazil","Whole",-5.15506446806534e-14,10.3326925808375,2011,"2024-10","2024-10","backtest","",-1.1812088657775e-13,10.2758958526182,2011,0.0249789933266172,0.0249789933266172,0.0216924885216095,0.953328518151773,
