"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Austria","Whole",-0.000242738792680186,2.24920499510237,2011,"2016-08","2016-08","backtest","",-0.000242738792680245,2.24920499510224,2011,0.0096994177855905,0.0096994177855905,0,0.99030058221441,
"Brazil","Whole",-2.3603144836933e-06,1.54369850008815,2011,"2016-08","2016-08","backtest","",-2.3603144836933e-06,1.54369850008815,2011,2.77818994585088e-05,2.77818994585088e-05,0,0.999972218100541,
"China","Whole",-1.50581581569204e-06,4.36143684007427,2009,"2016-08","2016-08","backtest","",-5.7684429568907e-06,3.83519062352407,2009,,0.00916874777024617,0.00281840884766322,0.988012843382091,
"Czechia","Whole",-0.000259268274853145,0.722547179298757,2010,"2016-08","2016-08","backtest","",-0.000479765646180157,1.39436835933563,2010,0.000722061985630568,0.000722061985630568,0.00546533105145789,0.993812606962912,
"Denmark","Whole",-0.00904886155505518,0.304850926861551,2013,"2016-08","2016-08","backtest","",-0.00922665424598266,0.429354636238443,2013,0.0137115301503537,0.0137115301503537,0.00249300548188249,0.983795464367764,
"Finland","Buses",-5.65932383254332e-06,4.00412828267171,2013,"2016-08","2016-08","backtest","",-5.65932626591954e-06,4.00412782936651,2013,0.00175746924428822,0.00175746924428822,0,0.998242530755712,
"Finland","HDV",-8.45459408295803e-05,0.356282727815337,2013,"2016-08","2016-08","backtest","",-8.45459408295803e-05,0.356282727815337,2013,0,0,0,1,
"Finland","Industry",-0.00379051737586629,0.0535907567558795,2013,"2016-08","2016-08","backtest","",-0.0055766517273825,0.935441231789901,2013,0.00369098934000981,0.00369098934000981,0.0129829904756988,0.983326020184291,
"Finland","Private",-0.000495282864682938,0.541017641000015,2013,"2016-08","2016-08","backtest","",-0.000869499440506299,1.65886144222789,2013,0.000785954237180706,0.000785954237180706,0.00472840210432909,0.99448564365849,
"Finland","Vans",-0.00132846070873121,1.14711498034865,2013,"2016-08","2016-08","backtest","",-0.00130896067821844,1.17388642870967,2013,0.00394290671082722,0.00394290671082722,7.88581342165444e-05,0.995978235154956,
"Finland","Whole",-0.00162285303544401,0.171301049034648,2013,"2016-08","2016-08","backtest","",-0.00258121338639158,1.11775543955076,2013,0.00174278233073758,0.00174278233073758,0.00744720644744449,0.990810011221818,
"France","Whole",-0.000676814197729603,1.52280271058926,2010,"2016-08","2016-08","backtest","",-0.000548613533898774,1.79724246506553,2010,0.0102212915498917,0.0102212915498917,0.00715791945009136,0.982620789000017,
"Germany","Whole",-0.000820792676170353,0.896006700081949,2011,"2016-08","2016-08","backtest","",-0.00278742790267495,0.672753855458501,2011,0.00358854981005683,0.00358854981005683,0.00507855732033567,0.991332892869608,
"Indonesia","Whole",-2.3549051828929e-06,-0.98991313623323,2009,"2016-08","2016-08","backtest","",-2.3549051828929e-06,-0.98991313623323,2009,0,0,0,1,
"Ireland","Buses",0,4.15,2009,"2016-08","2016-08","backtest","",0,4.15,2009,0,0,0,1,
"Ireland","HDV",-0.00452862444703467,-2.76202862307916,2009,"2016-08","2016-08","backtest","",-0.00452862444703467,-2.76202862307916,2009,0,0,0,1,
"Ireland","Vans",-0.00122012032333133,-0.308097109714303,2009,"2016-08","2016-08","backtest","",-0.00121093660656253,-0.270943078534794,2009,0.000496859140433687,0.000496859140433687,7.09798772048124e-05,0.999432160982362,
"Ireland","Whole",-6.79515756060719e-05,1.69744390259917,2007,"2016-08","2016-08","backtest","",-1.90153128567074e-05,2.45067297930922,2007,0.002664763264335,0.002664763264335,0.00189660446619761,0.995438632269467,
"Japan","Whole",-0.00355711613138642,0.201873606545466,2011,"2016-08","2016-08","backtest","",-0.00769797559973994,0.139715271334069,2011,0.00570024032213198,0.00570024032213198,0.00357215060186938,0.990727609075999,
"Luxembourg","HDV",-0.000314003392138371,-0.631671126690501,2009,"2016-08","2016-08","backtest","",-0.000314003392138371,-0.631671126690501,2009,0,0,0,1,
"Luxembourg","Vans",-0.00265951688784791,0.320925436515258,2009,"2016-08","2016-08","backtest","",-0.00265951677336345,0.320925424853693,2009,0.00255102040816327,0.00255102040816327,0,0.997448979591837,
"Luxembourg","Whole",-0.000497847886228022,1.0336892477384,2009,"2016-08","2016-08","backtest","",-0.000543801139562471,1.12563925135995,2009,0.00247799020891674,0.00247799020891674,0.00122892197352781,0.996293087817555,
"Netherlands","Whole",-0.00109220458545511,1.19905093042465,2010,"2016-08","2016-08","backtest","",-0.00816572870317302,1.35862045476564,2010,0.00901943386129648,0.00901943386129648,0.058479960116905,0.932500606021799,
"New Zealand","Whole",-8.91413636452582e-08,6.22601012799995,2011,"2016-08","2016-08","backtest","",-3.8015298789223e-06,4.19760574451945,2011,0.00227770388495734,0.00227770388495734,0.0011270065285153,0.996595289586527,
"Norway","Whole",-9.24711725570848e-06,3.96303136243364,2004,"2016-08","2016-08","backtest","",-1.96655573310383e-07,5.71844312897451,2004,0.147158548848722,0.147158548848722,0.111485702498517,0.74135574865276,
"Poland","Whole",-0.000127410570476485,0.366615422712393,2010,"2016-08","2016-08","backtest","",-4.93597545998816e-06,2.91744606065913,2010,0.000279667653140922,0.000279667653140922,0.00101697328411183,0.998703359062747,
"Portugal","Whole",-0.000143657298718593,1.61035212025628,2009,"2016-08","2016-08","backtest","",-2.04398532260742e-05,2.99741881723665,2009,0.00368000161758313,0.00368000161758313,0.00426637550170352,0.992053622880713,
"Sweden","Whole",-4.84791542833837e-07,4.01283939570662,2005,"2016-08","2016-08","backtest","",-3.79541219750424e-08,5.66245079559323,2005,0.00678800654417317,0.00678800654417317,0.0245904648040943,0.968621528651733,
"Switzerland","Whole",-0.000273381197755381,1.91878113438638,2009,"2016-08","2016-08","backtest","",-0.000168675096792009,2.45371298766262,2009,0.0110215028288208,0.0110215028288208,0.00929672766558315,0.979681769505596,
