"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Albania","2-Wheelers",-0.0227751320167955,-0.408973217057998,2019,"2023-06","2023-06","backtest","",-0.0227751320167955,-0.408973217057999,2019,0.0130434782608696,0.0130434782608696,0,0.98695652173913,
"Albania","Buses",0,4.15,2019,"2023-06","2023-06","backtest","",0,4.15,2019,0,0,0,1,
"Albania","HDV",0,4.15,2019,"2023-06","2023-06","backtest","",0,4.15,2019,0,0,0,1,
"Albania","Whole",-8.49583341221916e-05,3.34045316785925,2018,"2023-06","2023-06","backtest","",-0.000102347719416991,3.33091318432473,2018,0.0186224252027216,0.0186224252027216,0.00363500792245316,0.977742566874825,
"Australia","Whole",-1.29520574535422e-05,3.82756864601631,2014,"2023-06","2023-06","backtest","",-3.93961418376214e-05,3.35822928142974,2014,0.062720811572873,0.062720811572873,0.00612734515500456,0.931151843272122,
"Austria","Used",-0.00239572998790209,1.41974139943449,2018,"2023-06","2023-06","backtest","",-0.00331948834127849,1.49176656586582,2018,0.0214852929424815,0.0214852929424815,0.0118363471615928,0.966678359895926,
"Austria","Whole",-2.13977083146227e-06,4.63139361090368,2011,"2023-06","2023-06","backtest","",-2.09151644362284e-06,4.79283998493846,2011,0.184632014206422,0.184632014206422,0.0666483653178001,0.748719620475778,
"Belgium","Whole",-0.00071360965554987,3.01731427066599,2017,"2023-06","2023-06","backtest","",-0.0047351693663959,2.48939430114606,2017,,0.148123101147639,0.182913104478516,0.668963794373846,
"Brazil","Whole",-4.25910791529151e-10,6.49301848823139,2011,"2023-06","2023-06","backtest","",-2.36420790317504e-21,17.2505236888842,2011,0.00431337174623976,0.00431337174623976,0.00526292077166651,0.990423707482094,
"Bulgaria","Whole",-0.000772333038053684,2.1907844261057,2017,"2023-06","2023-06","backtest","",-0.00133139233101733,1.97214604873999,2017,0.0397741452458198,0.0397741452458198,0.00633266783129523,0.953893186922885,
"Canada","Pickups",-2.46980527708066e-09,7.88793224591177,2016,"2023-05","2023-06","backtest","",-2.46506432099846e-09,7.8890866461304,2016,0.0137616459627329,0.0137616459627329,2.77284826974268e-06,0.986235581188997,
