"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","refit_swing"
"Austria","Whole",-3.64411516028798e-05,3.18330635734696,2011,"2020-10","2020-10","backtest","",-2.76138199253949e-06,4.53168002691644,2011,0.0650078273049353,
"Belgium","Whole",-0.00269832020179799,2.0250826600349,2017,"2020-10","2020-10","backtest","",-0.00316086903781246,2.79151273545215,2017,0.0580483020718401,
"Brazil","Whole",-8.87286446534115e-11,7.0766595249989,2011,"2020-10","2020-10","backtest","",-8.87286446534115e-11,7.0766595249989,2011,0.000809670513439991,
"Bulgaria","Whole",-0.00304240629829084,0.810549942115666,2017,"2020-10","2020-10","backtest","",-0.00299568574013131,1.1018463450761,2017,0.0112485939257593,
"Chile","Whole",-5.16456613154802e-05,1.27346613796939,2014,"2020-10","2020-10","backtest","",-5.34798929666567e-05,1.49046430639968,2014,0.000137957674585437,
"China","Whole",-2.65887671735935e-05,3.07550387353686,2009,"2020-10","2020-10","backtest","",-3.9824418409217e-05,3.01057537248365,2009,0.0552208835341365,
"Czechia","Whole",-1.78658643010069e-08,5.49744509983107,2010,"2020-10","2020-10","backtest","",-0.000893269434995832,1.02475916603074,2010,0.00754380754380754,
"Denmark","Industry",-0.00202695502717478,2.49588408627847,2017,"2020-10","2020-10","backtest","",-0.00122593631401768,3.72425348506938,2017,0.0506942202131095,
"Denmark","Private",-0.00145755691603095,3.13447199283602,2017,"2020-10","2020-10","backtest","",-0.00100535464938098,4.17199083982403,2017,0.0876623376623377,
"Denmark","Vans",-0.00422162334042743,0.709269075917198,2017,"2020-10","2020-10","backtest","",-0.00370454686735598,1.0988524890279,2017,0.015177647464643,
"Denmark","Whole",-5.5571456292129e-08,6.92784853607248,2013,"2020-10","2020-10","backtest","",-2.39204121980894e-09,8.95733859026624,2013,0.072524130635991,
"Estonia","Whole",-1.23062651459923e-05,5.67772435709895,2017,"2020-10","2020-10","backtest","",-2.41257405100363e-05,5.24479203342106,2017,0.0259599783666847,
"Finland","Buses",-5.45378724308721e-05,3.79994217100637,2013,"2020-10","2020-10","backtest","",-5.45378724308721e-05,3.79994217100637,2013,0,
"Finland","HDV",-2.00369351799603e-13,10.9569204834552,2013,"2020-10","2020-10","backtest","",-9.14873864132255e-07,3.38249304040227,2013,0,
"Finland","Industry",-0.000134515086012693,2.58425570012052,2013,"2020-10","2020-10","backtest","",-8.96595452417642e-05,3.84465693411013,2013,0.0247612309869119,
"Finland","Private",-5.56921590498582e-08,6.77943178620368,2013,"2020-10","2020-10","backtest","",-7.8265889593604e-06,4.92940572546689,2013,0.0372192513368984,
"Finland","Vans",-0.00172296804192793,0.504272017135976,2013,"2020-10","2020-10","backtest","",-0.00108962928058394,0.872138251593145,2013,0.00906095551894563,
"Finland","Whole",-6.45492704212119e-07,5.46667264366993,2013,"2020-10","2020-10","backtest","",-2.16665883669386e-05,4.47806555578425,2013,0.0325246600906425,
"France","Whole",-3.63530629292952e-07,5.02734563905165,2010,"2020-10","2020-10","backtest","",-2.88263328458137e-09,7.34057592286843,2010,0.0583125067603341,
"Germany","Whole",-4.25616180728061e-11,9.34430180631357,2011,"2020-10","2020-10","backtest","",-2.85094666706978e-09,7.84130364321032,2011,0.0844248878065497,
"Greece","Whole",-1.48175221858025e-11,10.7093794394187,2014,"2020-10","2020-10","backtest","",-3.93648039451335e-16,16.9283025125926,2014,0.0184893220581912,
"Hungary","Whole",-0.00520683635927169,1.04030280788409,2017,"2020-10","2020-10","backtest","",-0.00484273267542097,1.6656198269116,2017,0.0235627530364372,
"Iceland","Whole",-0.0156161219434514,2.26280670626855,2017,"2020-10","2020-10","backtest","",-0.132723441900138,1.01297052761418,2017,0.287006187567568,
"Indonesia","Whole",-8.55339666314115e-312,288.078324309349,2009,"2020-10","2020-10","backtest","",-8.57279265165339e-312,288.078324309343,2009,0.00155619596541787,
"Ireland","Buses",-1.60416913319403e-23,19.4981614652538,2009,"2020-10","2020-10","backtest","",-1.60417649840769e-23,19.4981595829647,2009,0,
"Ireland","HDV",-9.6112924396222e-17,12.462356909011,2009,"2020-10","2020-10","backtest","",-9.6112924396222e-17,12.462356909011,2009,0,
"Ireland","Vans",-1.07624307763935e-129,119.89394795958,2009,"2020-10","2020-10","backtest","",-6.02981968354975e-128,118.260861101818,2009,0.182919442761962,
"Ireland","Whole",-6.2232446514667e-11,7.84432196042787,2007,"2020-10","2020-10","backtest","",-6.3121160980577e-12,8.93096190034261,2007,0.110627177700348,
"Israel","Vans",-2.38710610984775e-09,7.984610171702,2016,"2020-10","2020-10","backtest","",-7.58322149781729e-05,1.84099383848781,2016,0,
"Israel","Whole",-5.66657393196587e-05,3.29045269647092,2016,"2020-10","2020-10","backtest","",-0.00395203268962369,1.45148573524655,2016,0.00629800307219662,
