"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Albania","2-Wheelers",-0.0235297731288773,-0.439332059066569,2019,"2024-12","2025-07","backtest","",-0.0235297731288772,-0.439332059066569,2019,0.0105533757272358,0.0105533757272358,0,0.989446624272764,
"Albania","Buses",-1.20961854730426e-05,3.39654849623887,2019,"2024-12","2025-07","backtest","",-1.20961840277901e-05,3.39654857590815,2019,0.00728155339805825,0.00728155339805825,0,0.992718446601942,
"Albania","HDV",-1.39483606203749e-16,17.4538904262641,2019,"2024-12","2025-07","backtest","",-1.3948359698827e-16,17.4538904637771,2019,0.0020703933747412,0.0020703933747412,0,0.997929606625259,
"Albania","Whole",-0.000101402636197732,3.16518200137486,2018,"2025-07","2025-07","backtest","",-0.000228517729840914,2.75583882977526,2018,0.0510954429070545,0.0510954429070545,0.000454069598779057,0.948450487494166,
"Argentina","Industry",-2.38771317967016e-06,3.70766013721054,2017,"2025-07","2025-07","backtest","",-2.94181528987118e-05,2.71518498568711,2017,0.00541946198728175,0.00541946198728175,0.00244749896199821,0.99213303905072,
"Argentina","Private",-1.30160580861814e-13,10.7354913945928,2017,"2025-07","2025-07","backtest","",-7.22802812207103e-07,3.53706549838576,2017,0.000746558455828123,0.000746558455828123,0.000382310176976498,0.998871131367195,
"Argentina","Whole",-1.30926040353082e-07,4.40366541342847,2017,"2025-07","2025-07","backtest","",-7.78747681724559e-06,2.6625879809159,2017,0.00131233595800525,0.00131233595800525,0.000632355431377529,0.998055308610617,
"Australia","Whole",-5.55634261257183e-05,3.08528836430483,2014,"2025-07","2025-07","backtest","",-4.53107726103795e-05,3.29461797458867,2014,0.074251835836715,0.074251835836715,0.0357134110036189,0.890034753159666,
"Austria","Used",-0.00234612858974313,1.4440782645737,2018,"2025-07","2025-07","backtest","",-0.00269603579557997,1.64858406669422,2018,0.0388629970189361,0.0388629970189361,0.0276753099526749,0.933461693028389,
"Austria","Whole",-6.02538200771309e-05,3.16417059670493,2011,"2025-07","2025-07","backtest","",-5.65697596983377e-05,3.33818421815048,2011,0.209064114489359,0.209064114489359,0.0848471943607042,0.706088691149937,
"Belgium","Whole",-0.000837422327202404,2.95731976310751,2017,"2025-07","2025-07","backtest","",-0.0111403120626101,1.95274701942214,2017,0.336004315581685,0.336004315581685,0.0999338818514036,0.564061802566912,
"Brazil","Whole",-7.75834454386418e-11,7.44292557861876,2011,"2025-07","2025-07","backtest","",-1.98876952525261e-11,8.26146370819126,2011,0.0237138554596037,0.0248957225618886,0.0315091953562252,0.943595082081886,
"Bulgaria","Whole",-0.00258788146507403,1.41340684541706,2017,"2025-07","2025-07","backtest","",-0.00307924699828353,1.43982779496125,2017,0.0450779223760013,0.0450779223760013,0.0118891872661755,0.943032890357823,
"Canada","Pickups",-1.96988390688057e-06,4.52272119953955,2016,"2025-05","2025-07","backtest","",-1.97183624820268e-06,4.52230219644627,2016,0.0436316681633889,0.0436316681633889,2.65690343218785e-06,0.956365674933179,
"Canada","Vans",-4.36795112849412e-05,2.97206360934425,2016,"2025-05","2025-07","backtest","",-0.00279348243065021,1.29185055758717,2016,0.0268488537754177,0.0268488537754177,0.0111384535681906,0.962012692656392,
"Canada","Whole",-2.931909224699e-05,3.08995640617995,2010,"2025-05","2025-07","backtest","",-5.08084664677398e-05,3.01257783380089,2010,0.107771282854118,0.107771282854118,0.0456548221168213,0.846573895029061,
"Chile","Whole",-2.22691830887408e-09,6.61468094720467,2014,"2025-07","2025-07","backtest","",-1.32042383518504e-09,6.96530791596038,2014,0.0180355630821338,0.0180355630821338,0.00644825115612584,0.97551618576174,
"China","Whole",-1.44627378138616e-06,4.50509483948233,2009,"2025-07","2025-07","backtest","",-6.97496121202166e-08,5.83680356999901,2009,0.306524722418597,0.306524722418597,0.207510292344159,0.485964985237244,
"Colombia","Whole",-3.11501259333067e-05,3.90277233974729,2018,"2025-07","2025-07","backtest","",-3.1150125933307e-05,3.90277233974728,2018,0.0651315472303424,0.0651315472303424,0,0.934868452769658,
"Croatia","Whole",-0.0204848834342636,0.0316020892205969,2018,"2025-07","2025-07","backtest","",-0.0221374786957209,0.374079733561228,2018,0.0176003055812655,0.0176003055812655,0.0281193529904359,0.954280341428299,
"Cyprus","Whole",-0.00175222494211572,2.24362140503394,2019,"2025-07","2025-07","backtest","",-0.00406254765891627,2.02673028416046,2019,0.10414664286695,0.10414664286695,0.0505972813401071,0.845256075792942,
"Czechia","Whole",-3.73846491660909e-08,5.25155895523131,2010,"2025-07","2025-07","backtest","",-5.42416545374291e-07,4.44511778542734,2010,0.0584146454010789,0.0584146454010789,0.0332617395608729,0.908323615038048,
"Denmark","HDV",-0.0101850144897609,1.95093471300962,2020,"2025-07","2025-07","backtest","",-0.010185015030578,1.95093467787412,2020,0.229456668163449,0.229456668163449,0,0.770543331836551,
"Denmark","Industry",-0.0024607011519597,2.50207048426517,2017,"2025-07","2025-07","backtest","",-0.0262364565910494,1.4931607563541,2017,0.377658547350418,0.377658547350418,0.0367851921326308,0.585556260516951,
