"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","obs_bev_share","obs_phev_share","obs_ice_share","refit_swing"
"Albania","2-Wheelers",-0.0233377113253086,-0.426570031943629,2019,"2024-06","2024-06","backtest","",-0.023337711325311,-0.426570031943679,2019,0.0120005853944095,0.0120005853944095,0,0.98799941460559,
"Albania","Buses",-1.17263945179246e-08,8.00330393939874,2019,"2024-06","2024-06","backtest","",-1.17263877840508e-08,8.00330430523977,2019,0.00652173913043478,0.00652173913043478,0,0.993478260869565,
"Albania","HDV",0,4.15,2019,"2024-06","2024-06","backtest","",0,4.15,2019,0,0,0,1,
"Albania","Whole",-0.000353348827812972,2.42732768686156,2018,"2024-06","2024-06","backtest","",-0.000601272984513019,2.17973267138773,2018,0.0279673270591817,0.0279673270591817,0.00272697293320819,0.96930570000761,
"Australia","Whole",-1.63336199638008e-05,3.70956413361922,2014,"2024-06","2024-06","backtest","",-3.06456521140349e-05,3.49515553689522,2014,0.0788201736254651,0.0788201736254651,0.0135560148821827,0.907623811492352,
"Austria","Used",-0.00226365454251817,1.46657182583615,2018,"2024-06","2024-06","backtest","",-0.00297992750091959,1.57784841171912,2018,0.0309987353926435,0.0309987353926435,0.0184452559466353,0.950556008660721,
"Austria","Whole",-2.17216749523571e-05,3.61269939636975,2011,"2024-06","2024-06","backtest","",-2.27549006276535e-05,3.73991357488543,2011,0.187528526939529,0.187528526939529,0.068016302262363,0.744455170798108,
"Belgium","Whole",-0.000613305140304318,3.11968325363357,2017,"2024-06","2024-06","backtest","",-0.00630555582861518,2.31146441419848,2017,0.23909913639186,0.23909913639186,0.195961943925744,0.564938919682396,
"Brazil","Whole",-1.57056528327812e-21,17.1536466533784,2011,"2024-06","2024-06","backtest","",-2.10321655101164e-18,14.6022751094339,2011,0.0200887478226145,0.0200887478226145,0.0188920464325303,0.961019205744855,
"Bulgaria","Whole",-0.00186040224559708,1.62755792261657,2017,"2024-06","2024-06","backtest","",-0.00226203065920334,1.63849960676848,2017,0.0425813031686794,0.0425813031686794,0.0111726663730558,0.946246030458265,
"Canada","Pickups",-2.24752377970987e-07,5.54814487075349,2016,"2024-05","2024-06","backtest","",-2.25307605283185e-07,5.54701380030477,2016,0.0229173017462875,0.0229173017462875,2.72176980359709e-06,0.977079976483909,
"Canada","Vans",-1.23393136189676e-05,3.69029297222473,2016,"2024-05","2024-06","backtest","",-0.00133741041029151,1.77805566763208,2016,0.0226945871197155,0.0226945871197155,0.0192809166337416,0.958024496246543,
"Canada","Whole",-2.7633720579507e-06,4.05526422488612,2010,"2024-05","2024-06","backtest","",-9.71679586176729e-06,3.68869356740941,2010,0.114612280125057,0.114612280125057,0.0397834810147662,0.845604238860176,
"Chile","Whole",-2.22895062905582e-11,8.64476708944688,2014,"2024-06","2024-06","backtest","",-2.49922068517121e-10,7.69862815590476,2014,0.00862556370734334,0.00862556370734334,0.00271589149895672,0.9886585447937,
"China","Whole",-3.27961567770781e-07,5.08760059090221,2009,"2024-06","2024-06","backtest","",-1.68807815858641e-08,6.38256424059281,2009,0.248807089297887,0.248807089297887,0.149011588275392,0.602181322426721,
"Colombia","Whole",-0.000548329992058336,2.10412467334074,2018,"2024-06","2024-06","backtest","",-0.000548329992058336,2.10412467334074,2018,0.0246636275117288,0.0246636275117288,0,0.975336372488271,
"Croatia","Whole",-0.0123381074667703,0.437509037307956,2018,"2024-06","2024-06","backtest","",-0.017832015533334,0.529628792747719,2018,0.0239181044104985,0.0239181044104985,0.0193896099754441,0.956692285614058,
"Cyprus","Whole",-0.00224297467350235,2.04562185830503,2019,"2024-06","2024-06","backtest","",-0.00403255758255611,2.01478943117977,2019,0.0614261438731198,0.0614261438731198,0.0419157907986657,0.896658065328214,
"Czechia","Whole",-8.09941301654548e-08,4.93317697886349,2010,"2024-06","2024-06","backtest","",-1.78835941991326e-06,3.9654629710575,2010,0.0348257601336342,0.0348257601336342,0.0253807332113092,0.939793506655057,
"Denmark","HDV",-0.0132741107493702,1.69782486841944,2020,"2024-06","2024-06","backtest","",-0.013274110813721,1.69782486416835,2020,0.126329787234043,0.126329787234043,0,0.873670212765957,
"Denmark","Industry",-0.00217955916170404,2.56614154337882,2017,"2024-06","2024-06","backtest","",-0.0198378892976183,1.69056967550873,2017,0.280791266425334,0.280791266425334,0.0788273522788815,0.640381381295784,
